# Plate File Name: /Users/chazmanchilders/Desktop/20200420-zymo-negatives/Zymo_Negatives_2020-04-20.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 10:34:46 PM PDT
# Date Created: 2020-04-29 03:42:54 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-20 08:26:20 PM PDT
# Plate Run End Date/Time: 2020-04-20 10:20:29 PM PDT
# Run Duration: 114 minutes 8 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","VIC","FAM"
"2","A2","47","-1306.1631","100694.88"
"2","A2","48","-1315.8662","100639.55"
"2","A2","49","-1232.4736","100770.85"
"2","A2","50","-1039.0029","100724.98"
"2","A2","51","-1202.748","100998.76"
"2","A2","52","-1443.5869","103538.48"
"3","A3","1","-952.8613","105401.92"
"3","A3","2","-1270.6621","103617.63"
"3","A3","3","-1295.5869","103982.7"
"3","A3","4","-1306.7764","104035.484"
"3","A3","5","-1265.0332","104327.734"
"3","A3","6","-1221.5557","104529.55"
"3","A3","7","-1414.8115","104393.36"
"3","A3","8","-1408.6924","104829.05"
"3","A3","9","-1241.1465","104766.92"
"3","A3","10","-1285.2842","105631.14"
"3","A3","11","-1403.8506","104802.0"
"3","A3","12","-1312.335","105913.94"
"3","A3","13","-1408.9912","105986.06"
"3","A3","14","-1230.7256","106710.414"
"3","A3","15","-1372.6113","106480.76"
"3","A3","16","-1357.3467","106295.96"
"3","A3","17","-1490.0781","106555.15"
"3","A3","18","-1311.9629","106835.77"
"3","A3","19","-1366.2451","106788.48"
"3","A3","20","-1231.6338","106890.734"
"3","A3","21","-1413.1191","106849.64"
"3","A3","22","-1308.5547","106930.12"
"3","A3","23","-1176.2529","106956.01"
"3","A3","24","-1497.125","107400.69"
"3","A3","25","-1404.0195","107739.6"
"3","A3","26","-1302.0156","107621.14"
"3","A3","27","-1270.6299","108032.586"
"3","A3","28","-1365.544","107613.13"
"3","A3","29","-1316.8301","107726.37"
"3","A3","30","-1409.0566","108122.305"
"3","A3","31","-1478.9238","108050.734"
"3","A3","32","-1502.3506","108097.72"
"3","A3","33","-1545.5801","108135.2"
"3","A3","34","-1496.9795","108280.805"
"3","A3","35","-1343.0615","108297.31"
"3","A3","36","-1452.4111","108375.34"
"3","A3","37","-1506.5293","108598.1"
"3","A3","38","-1337.8818","108691.21"
"3","A3","39","-1218.9248","108672.84"
"3","A3","40","-1415.1973","108546.625"
"3","A3","41","-1437.4297","108753.73"
"3","A3","42","-1441.1865","108697.18"
"3","A3","43","-1402.7236","108884.95"
"3","A3","44","-1397.1465","109198.04"
"3","A3","45","-1454.3633","108981.31"
"3","A3","46","-1286.5273","108945.94"
"3","A3","47","-1336.8984","109153.805"
"3","A3","48","-1379.8213","109281.734"
"3","A3","49","-1310.3281","109199.77"
"3","A3","50","-1403.7988","109797.86"
"3","A3","51","-1325.9062","109627.4"
"3","A3","52","-1924.1992","113403.42"
"4","A4","1",,"68298.266"
"4","A4","2",,"68417.09"
"4","A4","3",,"68739.4"
"4","A4","4",,"69466.58"
"4","A4","5",,"69996.0"
"4","A4","6",,"70293.61"
"4","A4","7",,"70493.52"
"4","A4","8",,"70340.96"
"4","A4","9",,"70747.17"
"4","A4","10",,"70909.73"
"4","A4","11",,"71250.21"
"4","A4","12",,"71306.64"
"4","A4","13",,"71479.14"
"4","A4","14",,"71334.33"
"4","A4","15",,"71854.5"
"4","A4","16",,"71832.92"
"4","A4","17",,"71862.26"
"4","A4","18",,"72122.42"
"4","A4","19",,"72398.664"
"4","A4","20",,"72971.96"
"4","A4","21",,"73637.71"
"4","A4","22",,"75098.984"
"4","A4","23",,"77857.695"
"4","A4","24",,"82848.5"
"4","A4","25",,"93399.59"
"4","A4","26",,"112330.484"
"4","A4","27",,"146629.48"
"4","A4","28",,"202916.2"
"4","A4","29",,"280792.3"
"4","A4","30",,"367129.3"
"4","A4","31",,"443472.03"
"4","A4","32",,"500871.84"
"4","A4","33",,"537514.4"
"4","A4","34",,"561703.5"
"4","A4","35",,"576645.1"
"4","A4","36",,"589426.4"
"4","A4","37",,"600350.3"
"4","A4","38",,"611294.5"
"4","A4","39",,"621389.06"
"4","A4","40",,"630961.44"
"4","A4","41",,"640488.25"
"4","A4","42",,"650504.06"
"4","A4","43",,"658965.7"
"4","A4","44",,"667968.44"
"4","A4","45",,"674903.0"
"4","A4","46",,"682719.1"
"4","A4","47",,"689301.7"
"4","A4","48",,"696524.5"
"4","A4","49",,"702136.8"
"4","A4","50",,"708221.06"
"4","A4","51",,"713312.3"
"4","A4","52",,"762579.06"
"5","A5","1",,"71542.195"
"5","A5","2",,"70131.43"
"5","A5","3",,"70743.78"
"5","A5","4",,"71139.82"
"5","A5","5",,"70910.62"
"5","A5","6",,"71271.57"
"5","A5","7",,"71253.43"
"5","A5","8",,"71281.75"
"5","A5","9",,"71276.52"
"5","A5","10",,"71974.58"
"5","A5","11",,"71996.44"
"5","A5","12",,"72121.31"
"5","A5","13",,"72494.34"
"5","A5","14",,"72374.94"
"5","A5","15",,"72914.33"
"5","A5","16",,"72858.09"
"5","A5","17",,"72889.19"
"5","A5","18",,"73429.625"
"5","A5","19",,"74810.695"
"5","A5","20",,"76692.414"
"5","A5","21",,"80071.02"
"5","A5","22",,"86954.27"
"5","A5","23",,"100321.85"
"5","A5","24",,"124501.766"
"5","A5","25",,"166799.4"
"5","A5","26",,"230854.4"
"5","A5","27",,"310895.66"
"5","A5","28",,"389434.9"
"5","A5","29",,"451488.9"
"5","A5","30",,"493666.9"
"5","A5","31",,"519242.38"
"5","A5","32",,"537735.56"
"5","A5","33",,"551883.9"
"5","A5","34",,"564974.5"
"5","A5","35",,"577257.75"
"5","A5","36",,"589127.94"
"5","A5","37",,"601758.4"
"5","A5","38",,"613186.25"
"5","A5","39",,"624648.3"
"5","A5","40",,"635082.56"
"5","A5","41",,"644483.25"
"5","A5","42",,"654777.1"
"5","A5","43",,"662457.8"
"5","A5","44",,"670564.6"
"5","A5","45",,"678127.06"
"5","A5","46",,"686461.4"
"5","A5","47",,"692407.8"
"5","A5","48",,"699321.6"
"5","A5","49",,"705043.56"
"5","A5","50",,"711263.0"
"5","A5","51",,"716318.3"
"5","A5","52",,"765339.8"
"6","A6","1",,"68986.55"
"6","A6","2",,"67793.945"
"6","A6","3",,"68333.24"
"6","A6","4",,"68041.63"
"6","A6","5",,"68677.734"
"6","A6","6",,"68742.24"
"6","A6","7",,"68828.836"
"6","A6","8",,"69291.97"
"6","A6","9",,"69208.46"
"6","A6","10",,"69549.48"
"6","A6","11",,"69883.94"
"6","A6","12",,"69801.19"
"6","A6","13",,"70145.38"
"6","A6","14",,"70095.52"
"6","A6","15",,"70529.43"
"6","A6","16",,"70423.016"
"6","A6","17",,"70626.92"
"6","A6","18",,"70784.62"
"6","A6","19",,"70641.87"
"6","A6","20",,"70579.66"
"6","A6","21",,"70851.65"
"6","A6","22",,"70776.45"
"6","A6","23",,"70820.13"
"6","A6","24",,"70971.14"
"6","A6","25",,"71111.85"
"6","A6","26",,"71184.75"
"6","A6","27",,"71294.625"
"6","A6","28",,"71548.29"
"6","A6","29",,"71601.69"
"6","A6","30",,"71465.28"
"6","A6","31",,"71532.77"
"6","A6","32",,"71738.734"
"6","A6","33",,"72030.65"
"6","A6","34",,"72116.055"
"6","A6","35",,"72376.086"
"6","A6","36",,"72903.23"
"6","A6","37",,"74117.89"
"6","A6","38",,"76331.5"
"6","A6","39",,"80207.15"
"6","A6","40",,"87768.76"
"6","A6","41",,"100829.375"
"6","A6","42",,"117278.57"
"6","A6","43",,"131866.23"
"6","A6","44",,"141155.11"
"6","A6","45",,"146745.34"
"6","A6","46",,"151012.3"
"6","A6","47",,"155322.53"
"6","A6","48",,"159205.45"
"6","A6","49",,"163634.72"
"6","A6","50",,"168144.06"
"6","A6","51",,"172346.89"
"6","A6","52",,"189709.9"
"8","A8","1","-144.78906","98530.01"
"8","A8","2","-392.83008","100379.5"
"8","A8","3","-434.5371","101051.87"
"8","A8","4","-631.8501","101467.25"
"8","A8","5","-738.645","101983.36"
"8","A8","6","-643.5786","101949.58"
"8","A8","7","-416.89453","102091.805"
"8","A8","8","-664.7388","102484.84"
"8","A8","9","-532.4121","102394.38"
"8","A8","10","-616.93945","102689.25"
"8","A8","11","-674.7471","102624.57"
"8","A8","12","-629.11035","102954.82"
"8","A8","13","-673.3252","103189.64"
"8","A8","14","-704.792","103633.99"
"8","A8","15","-450.06543","103248.43"
"8","A8","16","-558.6113","103428.74"
"8","A8","17","-644.33594","103761.84"
"8","A8","18","-473.39746","103921.48"
"8","A8","19","-615.8418","103737.58"
"8","A8","20","-531.7988","103899.14"
"8","A8","21","-521.4512","104320.336"
"8","A8","22","-471.65723","104256.67"
"8","A8","23","-488.6084","104303.01"
"8","A8","24","-426.2588","104391.58"
"8","A8","25","-548.4336","104926.29"
"8","A8","26","-466.53223","104587.305"
"8","A8","27","-522.58105","104953.7"
"8","A8","28","-353.00195","104895.11"
"8","A8","29","-489.54102","105531.62"
"8","A8","30","-439.77832","105703.32"
"8","A8","31","-478.69922","106212.555"
"8","A8","32","-399.60352","107046.27"
"8","A8","33","-562.43164","108661.86"
"8","A8","34","-497.50195","110816.31"
"8","A8","35","-714.30273","113564.72"
"8","A8","36","-667.0322","119084.73"
"8","A8","37","-880.2168","125826.84"
"8","A8","38","-1065.168","134918.1"
"8","A8","39","-1188.2354","145549.05"
"8","A8","40","-1595.0703","156120.08"
"8","A8","41","-1797.2305","166589.52"
"8","A8","42","-1994.6133","175466.52"
"8","A8","43","-2033.3301","182611.3"
"8","A8","44","-2244.0898","189818.81"
"8","A8","45","-2381.0342","194982.81"
"8","A8","46","-2543.5059","200389.12"
"8","A8","47","-2616.7363","204854.0"
"8","A8","48","-2723.8115","209837.28"
"8","A8","49","-2764.1123","213609.62"
"8","A8","50","-2774.2227","216931.38"
"8","A8","51","-2830.6406","220809.56"
"8","A8","52","-4142.6035","236660.22"
"13","B1","1","-1730.082","107139.36"
"13","B1","2","-2297.6104","103211.664"
"13","B1","3","-2073.3584","104215.484"
"13","B1","4","-2050.0332","103817.695"
"13","B1","5","-2229.537","104383.586"
"13","B1","6","-2298.71","104552.53"
"13","B1","7","-2462.0137","104645.15"
"13","B1","8","-2167.4902","104684.305"
"13","B1","9","-2119.7979","105137.516"
"13","B1","10","-2376.6797","105565.016"
"13","B1","11","-2343.8398","105736.055"
"13","B1","12","-2268.209","106029.09"
"13","B1","13","-1919.9688","106244.375"
"13","B1","14","-2206.753","106362.41"
"13","B1","15","-2387.204","106565.76"
"13","B1","16","-2159.8262","106427.266"
"13","B1","17","-2209.5918","106628.18"
"13","B1","18","-2210.8926","106938.08"
"13","B1","19","-2337.8477","106344.22"
"13","B1","20","-2332.8125","106518.14"
"13","B1","21","-2343.6318","106193.055"
"13","B1","22","-2344.038","107204.586"
"13","B1","23","-2192.752","106507.87"
"13","B1","24","-2314.2979","106798.664"
"13","B1","25","-2447.7842","106572.98"
"13","B1","26","-2213.5996","106514.86"
"13","B1","27","-2301.1914","106491.63"
"13","B1","28","-2397.67","107017.945"
"13","B1","29","-2389.3008","106611.92"
"13","B1","30","-1897.8848","106722.0"
"13","B1","31","-1944.2568","106857.914"
"13","B1","32","-2053.1094","106647.45"
"13","B1","33","-2027.5527","107146.56"
"13","B1","34","-2257.8633","106792.28"
"13","B1","35","-2385.1191","106734.2"
"13","B1","36","-2318.794","106448.12"
"13","B1","37","-2185.6807","106877.27"
"13","B1","38","-2252.8428","106882.88"
"13","B1","39","-2296.3408","107138.17"
"13","B1","40","-2248.9453","107341.79"
"13","B1","41","-2558.169","107391.836"
"13","B1","42","-2220.6611","107296.71"
"13","B1","43","-2404.3887","107525.766"
"13","B1","44","-2302.0068","107832.445"
"13","B1","45","-2223.5693","107059.93"
"13","B1","46","-2335.875","107868.945"
"13","B1","47","-2328.7197","107476.664"
"13","B1","48","-2218.6523","108041.15"
"13","B1","49","-2401.4736","107869.85"
"13","B1","50","-2144.3818","107435.586"
"13","B1","51","-2318.0566","107528.18"
"13","B1","52","-2529.2744","110845.61"
"14","B2","1","-703.87305","103938.86"
"14","B2","2","282.3838","102544.25"
"14","B2","3","565.3252","102619.516"
"14","B2","4","408.06152","103057.875"
"14","B2","5","531.3096","103445.6"
"14","B2","6","293.09863","103309.695"
"14","B2","7","370.31738","103553.12"
"14","B2","8","434.35645","103913.46"
"14","B2","9","397.33398","104032.336"
"14","B2","10","162.70996","104561.24"
"14","B2","11","230.34961","104294.484"
"14","B2","12","348.62598","104920.94"
"14","B2","13","412.9707","104506.055"
"14","B2","14","245.86719","104790.83"
"14","B2","15","358.2705","105338.29"
"14","B2","16","79.125","105440.95"
"14","B2","17","130.66602","105220.44"
"14","B2","18","244.49902","105490.164"
"14","B2","19","-2.446289","105596.26"
"14","B2","20","127.80078","105659.63"
"14","B2","21","-304.0205","105887.18"
"14","B2","22","186.55176","105753.68"
"14","B2","23","-2.5634766","105504.17"
"14","B2","24","-11.866211","105715.57"
"14","B2","25","-9.686523","105989.24"
"14","B2","26","-7.7539062","105917.25"
"14","B2","27","-48.31543","106197.19"
"14","B2","28","-36.436523","106183.5"
"14","B2","29","-49.865234","106177.53"
"14","B2","30","-132.96484","106009.375"
"14","B2","31","-30.742188","106214.305"
"14","B2","32","-21.38086","106472.445"
"14","B2","33","-215.71289","106102.63"
"14","B2","34","-270.88477","106752.13"
"14","B2","35","-131.18066","106183.51"
"14","B2","36","89.62598","106233.664"
"14","B2","37","23.93457","106488.13"
"14","B2","38","-129.64062","106400.555"
"14","B2","39","-265.0088","106660.695"
"14","B2","40","-64.37109","106390.37"
"14","B2","41","-128.2959","106997.15"
"14","B2","42","-86.05957","107129.8"
"14","B2","43","165.95996","106913.625"
"14","B2","44","96.56836","106853.2"
"14","B2","45","25.308594","106941.09"
"14","B2","46","-74.40625","106957.4"
"14","B2","47","-279.37988","106971.16"
"14","B2","48","-172.62305","106625.71"
"14","B2","49","-223.96875","107326.125"
"14","B2","50","-287.20508","106993.26"
"14","B2","51","-253.20801","107065.08"
"14","B2","52","-197.32812","110293.31"
"15","B3","1","-641.59375","101000.78"
"15","B3","2","-354.77148","100048.49"
"15","B3","3","-336.75293","100580.59"
"15","B3","4","-270.5752","101299.52"
"15","B3","5","-388.59863","101948.29"
"15","B3","6","-196.91992","102034.4"
"15","B3","7","-353.44238","102220.3"
"15","B3","8","-470.4922","103082.62"
"15","B3","9","-423.53418","103050.664"
"15","B3","10","-487.63477","103287.07"
"15","B3","11","-456.61426","103738.9"
"15","B3","12","-524.63477","104089.31"
"15","B3","13","-566.1494","104545.02"
"15","B3","14","-461.55566","104300.05"
"15","B3","15","-308.47852","104608.06"
"15","B3","16","-391.72656","104649.45"
"15","B3","17","-380.5293","104774.44"
"15","B3","18","-398.49316","104799.02"
"15","B3","19","-383.33398","104620.35"
"15","B3","20","-287.31934","104858.68"
"15","B3","21","-423.1211","104379.52"
"15","B3","22","-248.16309","104986.016"
"15","B3","23","-329.4912","104777.16"
"15","B3","24","-447.14258","104958.09"
"15","B3","25","-417.01758","104603.86"
"15","B3","26","-514.61914","105142.22"
"15","B3","27","-241.82129","104994.27"
"15","B3","28","-413.52148","105411.72"
"15","B3","29","-436.19238","105387.24"
"15","B3","30","-440.15332","105370.84"
"15","B3","31","-370.26465","105639.18"
"15","B3","32","-274.68066","105589.305"
"15","B3","33","-268.08984","105821.09"
"15","B3","34","-510.22363","105726.15"
"15","B3","35","-324.98926","105688.05"
"15","B3","36","-260.5127","105649.66"
"15","B3","37","-367.3047","106086.66"
"15","B3","38","-326.96582","106335.33"
"15","B3","39","-423.7744","106202.94"
"15","B3","40","-222.48047","105903.234"
"15","B3","41","-373.52734","106328.3"
"15","B3","42","-446.5713","106094.414"
"15","B3","43","-491.66504","106312.77"
"15","B3","44","-432.6709","106521.29"
"15","B3","45","-487.14453","106455.914"
"15","B3","46","-188.93457","105936.445"
"15","B3","47","-345.93945","106504.44"
"15","B3","48","-315.292","106412.33"
"15","B3","49","-441.62793","106481.8"
"15","B3","50","-298.0078","106635.92"
"15","B3","51","-202.57812","106663.7"
"15","B3","52","-791.45996","109199.3"
"16","B4","1",,"72826.18"
"16","B4","2",,"72866.14"
"16","B4","3",,"73125.266"
"16","B4","4",,"73674.32"
"16","B4","5",,"74134.305"
"16","B4","6",,"74672.66"
"16","B4","7",,"74990.03"
"16","B4","8",,"75122.29"
"16","B4","9",,"75250.53"
"16","B4","10",,"75592.72"
"16","B4","11",,"75894.18"
"16","B4","12",,"75871.586"
"16","B4","13",,"75941.61"
"16","B4","14",,"76168.25"
"16","B4","15",,"76503.69"
"16","B4","16",,"76382.64"
"16","B4","17",,"76413.48"
"16","B4","18",,"76828.07"
"16","B4","19",,"76902.51"
"16","B4","20",,"77969.016"
"16","B4","21",,"78532.77"
"16","B4","22",,"80838.68"
"16","B4","23",,"84699.21"
"16","B4","24",,"91818.734"
"16","B4","25",,"105756.41"
"16","B4","26",,"131198.97"
"16","B4","27",,"176656.97"
"16","B4","28",,"246442.86"
"16","B4","29",,"335206.25"
"16","B4","30",,"425396.22"
"16","B4","31",,"499706.53"
"16","B4","32",,"551879.06"
"16","B4","33",,"584852.4"
"16","B4","34",,"605693.25"
"16","B4","35",,"620642.94"
"16","B4","36",,"633914.06"
"16","B4","37",,"645162.25"
"16","B4","38",,"656686.8"
"16","B4","39",,"667456.25"
"16","B4","40",,"678215.94"
"16","B4","41",,"687513.1"
"16","B4","42",,"698256.94"
"16","B4","43",,"707231.44"
"16","B4","44",,"716729.06"
"16","B4","45",,"723852.2"
"16","B4","46",,"732823.4"
"16","B4","47",,"740278.7"
"16","B4","48",,"746898.75"
"16","B4","49",,"753530.6"
"16","B4","50",,"759741.56"
"16","B4","51",,"764763.25"
"16","B4","52",,"816548.94"
"17","B5","1",,"68387.66"
"17","B5","2",,"66944.63"
"17","B5","3",,"67607.02"
"17","B5","4",,"67558.23"
"17","B5","5",,"67657.84"
"17","B5","6",,"67974.75"
"17","B5","7",,"67857.56"
"17","B5","8",,"67868.92"
"17","B5","9",,"68014.04"
"17","B5","10",,"68024.92"
"17","B5","11",,"68413.68"
"17","B5","12",,"68848.61"
"17","B5","13",,"69075.29"
"17","B5","14",,"68718.88"
"17","B5","15",,"68938.21"
"17","B5","16",,"69155.555"
"17","B5","17",,"69188.95"
"17","B5","18",,"69828.05"
"17","B5","19",,"70329.42"
"17","B5","20",,"71519.27"
"17","B5","21",,"73340.98"
"17","B5","22",,"77357.63"
"17","B5","23",,"84975.766"
"17","B5","24",,"99221.56"
"17","B5","25",,"125563.57"
"17","B5","26",,"169567.83"
"17","B5","27",,"235124.67"
"17","B5","28",,"311885.9"
"17","B5","29",,"383663.4"
"17","B5","30",,"437771.88"
"17","B5","31",,"473358.0"
"17","B5","32",,"495475.22"
"17","B5","33",,"511712.3"
"17","B5","34",,"525149.9"
"17","B5","35",,"538400.5"
"17","B5","36",,"551291.5"
"17","B5","37",,"563719.25"
"17","B5","38",,"575734.1"
"17","B5","39",,"587687.9"
"17","B5","40",,"597650.7"
"17","B5","41",,"608169.94"
"17","B5","42",,"618296.0"
"17","B5","43",,"626540.94"
"17","B5","44",,"634704.6"
"17","B5","45",,"642402.9"
"17","B5","46",,"649369.25"
"17","B5","47",,"656941.9"
"17","B5","48",,"662445.2"
"17","B5","49",,"668753.6"
"17","B5","50",,"673326.7"
"17","B5","51",,"679740.56"
"17","B5","52",,"724077.3"
"18","B6","1",,"74572.0"
"18","B6","2",,"72531.36"
"18","B6","3",,"72982.32"
"18","B6","4",,"73025.3"
"18","B6","5",,"72887.164"
"18","B6","6",,"73457.84"
"18","B6","7",,"73184.72"
"18","B6","8",,"73503.94"
"18","B6","9",,"73444.97"
"18","B6","10",,"73733.18"
"18","B6","11",,"74232.42"
"18","B6","12",,"73851.63"
"18","B6","13",,"74500.29"
"18","B6","14",,"74176.06"
"18","B6","15",,"74624.12"
"18","B6","16",,"74479.016"
"18","B6","17",,"74390.91"
"18","B6","18",,"74352.82"
"18","B6","19",,"74654.06"
"18","B6","20",,"74464.8"
"18","B6","21",,"75079.88"
"18","B6","22",,"75067.04"
"18","B6","23",,"74984.305"
"18","B6","24",,"75136.22"
"18","B6","25",,"75095.16"
"18","B6","26",,"75104.28"
"18","B6","27",,"75219.086"
"18","B6","28",,"75033.805"
"18","B6","29",,"75638.86"
"18","B6","30",,"75710.125"
"18","B6","31",,"75890.055"
"18","B6","32",,"76154.41"
"18","B6","33",,"76995.12"
"18","B6","34",,"78472.81"
"18","B6","35",,"80709.53"
"18","B6","36",,"85366.56"
"18","B6","37",,"93965.5"
"18","B6","38",,"110726.92"
"18","B6","39",,"140793.77"
"18","B6","40",,"188826.88"
"18","B6","41",,"249508.94"
"18","B6","42",,"303163.88"
"18","B6","43",,"337312.4"
"18","B6","44",,"360995.44"
"18","B6","45",,"379565.25"
"18","B6","46",,"397256.78"
"18","B6","47",,"413907.53"
"18","B6","48",,"432537.78"
"18","B6","49",,"450513.06"
"18","B6","50",,"468179.06"
"18","B6","51",,"485720.72"
"18","B6","52",,"525938.6"
"20","B8","1","-224.3706","108808.8"
"20","B8","2","-383.25244","107249.195"
"20","B8","3","-452.50244","107864.375"
"20","B8","4","-450.8911","108435.49"
"20","B8","5","-405.10693","108628.34"
"20","B8","6","-444.10645","108809.375"
"20","B8","7","-428.57324","109247.6"
"20","B8","8","-439.79395","109294.766"
"20","B8","9","-450.9834","109682.12"
"20","B8","10","-608.937","109826.28"
"20","B8","11","-388.67676","110066.375"
"20","B8","12","-561.2251","110077.875"
"20","B8","13","-430.37695","110378.53"
"20","B8","14","-476.50684","110458.42"
"20","B8","15","-579.5288","110433.2"
"20","B8","16","-516.7334","110780.27"
"20","B8","17","-571.7041","110597.445"
"20","B8","18","-325.1245","110690.414"
"20","B8","19","-576.2886","111139.16"
"20","B8","20","-431.3501","110762.63"
"20","B8","21","-410.02734","110956.11"
"20","B8","22","-648.0864","111417.41"
"20","B8","23","-489.61816","111282.21"
"20","B8","24","-383.72412","111161.41"
"20","B8","25","-425.02832","111364.96"
"20","B8","26","-545.05176","111718.8"
"20","B8","27","-579.1787","111556.914"
"20","B8","28","-468.66064","112093.875"
"20","B8","29","-496.71875","112321.77"
"20","B8","30","-713.72314","112866.63"
"20","B8","31","-531.1362","113023.98"
"20","B8","32","-567.13916","114091.836"
"20","B8","33","-621.9551","115816.0"
"20","B8","34","-788.0547","118397.65"
