# Plate File Name: /Users/chazmanchilders/Desktop/20200421-zymo-negatives/Zymo_Negatives_2020-4-21.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-21 05:39:19 PM PDT
# Date Created: 2020-04-29 03:44:35 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-21 02:45:30 PM PDT
# Plate Run End Date/Time: 2020-04-21 04:40:26 PM PDT
# Run Duration: 114 minutes 56 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","VIC","FAM"
"18","B6","21",,"79426.62"
"18","B6","22",,"79727.945"
"18","B6","23",,"79751.1"
"18","B6","24",,"80084.28"
"18","B6","25",,"79722.95"
"18","B6","26",,"80335.54"
"18","B6","27",,"80381.05"
"18","B6","28",,"80264.44"
"18","B6","29",,"80214.29"
"18","B6","30",,"80494.58"
"18","B6","31",,"80716.484"
"18","B6","32",,"80728.234"
"18","B6","33",,"80965.836"
"18","B6","34",,"81041.664"
"18","B6","35",,"81173.53"
"18","B6","36",,"81151.664"
"18","B6","37",,"81262.68"
"18","B6","38",,"81309.086"
"18","B6","39",,"81260.984"
"18","B6","40",,"81749.67"
"18","B6","41",,"81665.32"
"18","B6","42",,"81954.76"
"18","B6","43",,"82100.21"
"18","B6","44",,"81822.6"
"18","B6","45",,"82224.35"
"18","B6","46",,"82157.97"
"18","B6","47",,"82294.19"
"18","B6","48",,"82646.7"
"18","B6","49",,"82370.05"
"18","B6","50",,"82260.35"
"18","B6","51",,"82650.94"
"18","B6","52",,"84194.805"
"20","B8","1","16596.078","1332885.1"
"20","B8","2","18758.148","1323089.4"
"20","B8","3","18469.734","1325787.9"
"20","B8","4","18649.86","1328243.5"
"20","B8","5","18290.836","1329379.8"
"20","B8","6","18259.602","1330466.8"
"20","B8","7","18127.742","1331870.8"
"20","B8","8","18212.844","1333415.9"
"20","B8","9","18035.39","1333497.8"
"20","B8","10","18095.875","1333690.9"
"20","B8","11","17818.492","1336551.6"
"20","B8","12","18044.188","1335158.9"
"20","B8","13","17781.93","1337040.8"
"20","B8","14","17513.812","1339619.4"
"20","B8","15","17806.875","1338094.6"
"20","B8","16","17707.148","1338743.1"
"20","B8","17","17762.234","1340759.0"
"20","B8","18","17812.36","1340512.5"
"20","B8","19","17667.828","1342309.1"
"20","B8","20","17656.133","1342836.1"
"20","B8","21","17584.469","1344441.6"
"20","B8","22","17494.234","1346451.2"
"20","B8","23","17645.578","1349001.6"
"20","B8","24","17727.414","1348477.1"
"20","B8","25","17533.64","1353064.8"
"20","B8","26","17329.156","1358647.1"
"20","B8","27","17353.36","1364351.0"
"20","B8","28","17243.156","1382507.5"
"20","B8","29","16992.719","1416845.6"
"20","B8","30","15813.828","1479430.1"
"20","B8","31","14101.344","1587503.1"
"20","B8","32","11557.156","1755887.9"
"20","B8","33","8059.3594","1975463.6"
"20","B8","34","4535.0625","2209041.2"
"20","B8","35","1665.7969","2412604.8"
"20","B8","36","-509.03125","2558812.8"
"20","B8","37","-1871.9219","2643050.8"
"20","B8","38","-2527.9531","2688090.0"
"20","B8","39","-2698.5","2714888.0"
"20","B8","40","-2569.5469","2732135.0"
"20","B8","41","-3470.3594","2751619.5"
"20","B8","42","-3486.9062","2767857.2"
"20","B8","43","-3419.0625","2774989.5"
"20","B8","44","-3777.3594","2789487.2"
"20","B8","45","-4105.7344","2803299.5"
"20","B8","46","-4175.7188","2812715.2"
"20","B8","47","-4188.3438","2821718.2"
"20","B8","48","-4371.4844","2828448.5"
"20","B8","49","-4595.6406","2837245.8"
"20","B8","50","-4372.6875","2846312.2"
"20","B8","51","-4699.8438","2853968.0"
"20","B8","52","-18626.86","2996187.8"
"25","C1","1","7216.0234","1360629.5"
"25","C1","2","13527.617","1339648.4"
"25","C1","3","13657.656","1346620.9"
"25","C1","4","13563.453","1347221.8"
"25","C1","5","13245.734","1348082.4"
"25","C1","6","13093.898","1351424.4"
"25","C1","7","12910.492","1353862.8"
"25","C1","8","12840.68","1353831.1"
"25","C1","9","12743.266","1355410.2"
"25","C1","10","12591.773","1355802.5"
"25","C1","11","13116.414","1356596.6"
"25","C1","12","12567.516","1361998.8"
"25","C1","13","13103.531","1362781.1"
"25","C1","14","13534.508","1363576.0"
"25","C1","15","13211.492","1368612.8"
"25","C1","16","12943.766","1362887.5"
"25","C1","17","13064.727","1367645.4"
"25","C1","18","13062.57","1367235.6"
"25","C1","19","12993.781","1367333.0"
"25","C1","20","12615.07","1368612.8"
"25","C1","21","12502.711","1370952.9"
"25","C1","22","12743.805","1370865.6"
"25","C1","23","12916.922","1369756.1"
"25","C1","24","12973.984","1371494.9"
"25","C1","25","13485.578","1369220.8"
"25","C1","26","13632.734","1370237.2"
"25","C1","27","13475.852","1373219.9"
"25","C1","28","14540.633","1373135.2"
"25","C1","29","16162.789","1374675.1"
"25","C1","30","18914.492","1373351.1"
"25","C1","31","25211.023","1374161.2"
"25","C1","32","35093.0","1373206.0"
"25","C1","33","50908.39","1371132.1"
"25","C1","34","72467.31","1372434.6"
"25","C1","35","97247.42","1373261.1"
"25","C1","36","119076.81","1370102.6"
"25","C1","37","135609.42","1369819.5"
"25","C1","38","145538.17","1371436.8"
"25","C1","39","152801.58","1368621.5"
"25","C1","40","156627.44","1370760.0"
"25","C1","41","160338.86","1369733.5"
"25","C1","42","162190.1","1371927.2"
"25","C1","43","164330.44","1371133.0"
"25","C1","44","165820.69","1367812.8"
"25","C1","45","166779.0","1370523.2"
"25","C1","46","167673.88","1370555.1"
"25","C1","47","168722.55","1370220.0"
"25","C1","48","169324.66","1372055.9"
"25","C1","49","170240.36","1373249.6"
"25","C1","50","171300.6","1371047.9"
"25","C1","51","172147.6","1371015.8"
"25","C1","52","167172.12","1401687.9"
"26","C2","1","11895.992","1274956.0"
"26","C2","2","16456.656","1272453.5"
"26","C2","3","16117.023","1268887.8"
"26","C2","4","15825.539","1269060.1"
"26","C2","5","15991.906","1271871.0"
"26","C2","6","15667.75","1274980.0"
"26","C2","7","15471.867","1277733.0"
"26","C2","8","15502.672","1276196.9"
"26","C2","9","15272.68","1279778.6"
"26","C2","10","15138.18","1281542.2"
"26","C2","11","15268.703","1282088.8"
"26","C2","12","15230.4375","1284770.8"
"26","C2","13","14726.547","1287141.6"
"26","C2","14","15191.0","1288339.8"
"26","C2","15","15348.969","1288735.8"
"26","C2","16","15052.031","1289061.0"
"26","C2","17","15058.844","1291999.6"
"26","C2","18","15217.07","1289778.5"
"26","C2","19","15245.141","1288508.4"
"26","C2","20","15140.906","1291522.9"
"26","C2","21","14794.875","1292838.9"
"26","C2","22","14822.375","1293782.2"
"26","C2","23","14865.0","1291469.8"
"26","C2","24","14990.945","1291794.8"
"26","C2","25","15432.234","1291771.8"
"26","C2","26","15308.5625","1295451.4"
"26","C2","27","16216.68","1293468.9"
"26","C2","28","17294.945","1294979.9"
"26","C2","29","19828.39","1292819.1"
"26","C2","30","23875.195","1293254.6"
"26","C2","31","32160.031","1292127.1"
"26","C2","32","44399.97","1293356.1"
"26","C2","33","63260.85","1293126.0"
"26","C2","34","86636.54","1290490.1"
"26","C2","35","109062.06","1291303.9"
"26","C2","36","127134.99","1290319.1"
"26","C2","37","139323.0","1290653.8"
"26","C2","38","146408.47","1291422.5"
"26","C2","39","150908.03","1290090.6"
"26","C2","40","153560.56","1289941.8"
"26","C2","41","155053.0","1292797.6"
"26","C2","42","156410.19","1291683.8"
"26","C2","43","157486.84","1292328.6"
"26","C2","44","157878.78","1293876.9"
"26","C2","45","158664.5","1292828.9"
"26","C2","46","159012.17","1294445.6"
"26","C2","47","159964.78","1293032.6"
"26","C2","48","160100.78","1294714.8"
"26","C2","49","160835.47","1293417.4"
"26","C2","50","160680.19","1297701.5"
"26","C2","51","160872.03","1296141.4"
"26","C2","52","157199.73","1320556.0"
"27","C3","1","15604.422","1263302.4"
"27","C3","2","20415.008","1246170.5"
"27","C3","3","20279.508","1254590.4"
"27","C3","4","20651.312","1259760.5"
"27","C3","5","20320.594","1266708.2"
"27","C3","6","20190.867","1270179.9"
"27","C3","7","20260.672","1274405.2"
"27","C3","8","20344.578","1276120.9"
"27","C3","9","20314.445","1278009.8"
"27","C3","10","20171.227","1280801.8"
"27","C3","11","20237.562","1282733.8"
"27","C3","12","20178.062","1287736.2"
"27","C3","13","20047.078","1287698.6"
"27","C3","14","20115.055","1289438.0"
"27","C3","15","19365.719","1290189.0"
"27","C3","16","19683.047","1292699.6"
"27","C3","17","19607.312","1289549.2"
"27","C3","18","19949.234","1292240.4"
"27","C3","19","19706.828","1290127.2"
"27","C3","20","19554.0","1292744.0"
"27","C3","21","19510.719","1292388.1"
"27","C3","22","19486.938","1293642.5"
"27","C3","23","19776.664","1295209.8"
"27","C3","24","19987.578","1294893.6"
"27","C3","25","20944.578","1296203.0"
"27","C3","26","22202.062","1295957.2"
"27","C3","27","24738.18","1295375.4"
"27","C3","28","28837.14","1298515.8"
"27","C3","29","37352.68","1295248.6"
"27","C3","30","50781.78","1295865.5"
"27","C3","31","70744.8","1294763.4"
"27","C3","32","95312.53","1293329.1"
"27","C3","33","119294.875","1294102.9"
"27","C3","34","138023.31","1292508.9"
"27","C3","35","150705.5","1293002.5"
"27","C3","36","158437.78","1294166.8"
"27","C3","37","162798.38","1293614.9"
"27","C3","38","165560.44","1293265.6"
"27","C3","39","167837.6","1293022.8"
"27","C3","40","169585.81","1292539.5"
"27","C3","41","170482.16","1293382.2"
"27","C3","42","171400.75","1294360.5"
"27","C3","43","172350.38","1293341.2"
"27","C3","44","173466.75","1292486.5"
"27","C3","45","174134.34","1294336.2"
"27","C3","46","175225.89","1296864.1"
"27","C3","47","175790.0","1294381.0"
"27","C3","48","176575.97","1297978.6"
"27","C3","49","177112.19","1296730.0"
"27","C3","50","178059.42","1296633.4"
"27","C3","51","178997.69","1295508.2"
"27","C3","52","175851.97","1319366.9"
"28","C4","1",,"79265.79"
"28","C4","2",,"77077.375"
"28","C4","3",,"76546.375"
"28","C4","4",,"76598.75"
"28","C4","5",,"77086.82"
"28","C4","6",,"77107.53"
"28","C4","7",,"77496.805"
"28","C4","8",,"77519.35"
"28","C4","9",,"77522.48"
"28","C4","10",,"77744.586"
"28","C4","11",,"77955.62"
"28","C4","12",,"78397.59"
"28","C4","13",,"78191.72"
"28","C4","14",,"78679.95"
"28","C4","15",,"78852.93"
"28","C4","16",,"79225.43"
"28","C4","17",,"79195.41"
"28","C4","18",,"79280.164"
"28","C4","19",,"80330.125"
"28","C4","20",,"81078.84"
"28","C4","21",,"83702.69"
"28","C4","22",,"87584.555"
"28","C4","23",,"96049.34"
"28","C4","24",,"110847.09"
"28","C4","25",,"138124.58"
"28","C4","26",,"184880.78"
"28","C4","27",,"255837.05"
"28","C4","28",,"345844.12"
"28","C4","29",,"437575.5"
"28","C4","30",,"513983.16"
"28","C4","31",,"567035.2"
"28","C4","32",,"600965.25"
"28","C4","33",,"624422.4"
"28","C4","34",,"645339.44"
"28","C4","35",,"663459.9"
"28","C4","36",,"682243.3"
"28","C4","37",,"699801.6"
"28","C4","38",,"715548.1"
"28","C4","39",,"730718.3"
"28","C4","40",,"745119.3"
"28","C4","41",,"756651.6"
"28","C4","42",,"767969.56"
"28","C4","43",,"778078.7"
"28","C4","44",,"788648.0"
"28","C4","45",,"797509.56"
"28","C4","46",,"806356.2"
"28","C4","47",,"814269.6"
"28","C4","48",,"821070.8"
"28","C4","49",,"828422.2"
"28","C4","50",,"834290.7"
"28","C4","51",,"840262.44"
"28","C4","52",,"894533.4"
"29","C5","1",,"86402.1"
"29","C5","2",,"80120.66"
"29","C5","3",,"80406.9"
"29","C5","4",,"80255.2"
"29","C5","5",,"80173.625"
"29","C5","6",,"80362.086"
"29","C5","7",,"80870.02"
"29","C5","8",,"80681.0"
"29","C5","9",,"81300.86"
"29","C5","10",,"81427.19"
"29","C5","11",,"81334.125"
"29","C5","12",,"81442.27"
"29","C5","13",,"81555.78"
"29","C5","14",,"82524.43"
"29","C5","15",,"82193.5"
"29","C5","16",,"82702.11"
"29","C5","17",,"82494.83"
"29","C5","18",,"83706.79"
"29","C5","19",,"84358.95"
"29","C5","20",,"85680.6"
"29","C5","21",,"89187.336"
"29","C5","22",,"96432.42"
"29","C5","23",,"108786.65"
"29","C5","24",,"131789.97"
"29","C5","25",,"172584.61"
"29","C5","26",,"236109.44"
"29","C5","27",,"319838.12"
"29","C5","28",,"408863.78"
"29","C5","29",,"483367.6"
"29","C5","30",,"537479.75"
"29","C5","31",,"571716.1"
"29","C5","32",,"595160.8"
"29","C5","33",,"615162.5"
"29","C5","34",,"632916.94"
"29","C5","35",,"650419.2"
"29","C5","36",,"666602.44"
"29","C5","37",,"682477.06"
"29","C5","38",,"696603.44"
"29","C5","39",,"710745.1"
"29","C5","40",,"722344.56"
"29","C5","41",,"733564.9"
"29","C5","42",,"744396.4"
"29","C5","43",,"753457.8"
"29","C5","44",,"763301.75"
"29","C5","45",,"770840.5"
"29","C5","46",,"778440.4"
"29","C5","47",,"785548.4"
"29","C5","48",,"792393.44"
"29","C5","49",,"799762.5"
"29","C5","50",,"804288.06"
"29","C5","51",,"809732.25"
"29","C5","52",,"863083.75"
"30","C6","1",,"110269.055"
"30","C6","2",,"96122.89"
"30","C6","3",,"95407.82"
"30","C6","4",,"95501.9"
"30","C6","5",,"95241.23"
"30","C6","6",,"95317.13"
"30","C6","7",,"95153.95"
"30","C6","8",,"95673.58"
"30","C6","9",,"95769.445"
"30","C6","10",,"95829.805"
"30","C6","11",,"95365.164"
"30","C6","12",,"95822.945"
"30","C6","13",,"96396.625"
"30","C6","14",,"97511.055"
"30","C6","15",,"96917.11"
"30","C6","16",,"97014.695"
"30","C6","17",,"97587.43"
"30","C6","18",,"97371.22"
"30","C6","19",,"97795.195"
"30","C6","20",,"97725.73"
"30","C6","21",,"98323.555"
"30","C6","22",,"98050.664"
"30","C6","23",,"98320.0"
"30","C6","24",,"98245.23"
"30","C6","25",,"98438.555"
"30","C6","26",,"98426.19"
"30","C6","27",,"99130.56"
"30","C6","28",,"99040.445"
"30","C6","29",,"98947.26"
"30","C6","30",,"99706.375"
"30","C6","31",,"99527.57"
"30","C6","32",,"99717.95"
"30","C6","33",,"99833.97"
"30","C6","34",,"99872.75"
"30","C6","35",,"99960.19"
"30","C6","36",,"100058.39"
"30","C6","37",,"100230.37"
"30","C6","38",,"100247.53"
"30","C6","39",,"100165.76"
"30","C6","40",,"100509.95"
"30","C6","41",,"100920.94"
"30","C6","42",,"100341.125"
"30","C6","43",,"100261.91"
"30","C6","44",,"100971.8"
"30","C6","45",,"100784.086"
"30","C6","46",,"100415.49"
"30","C6","47",,"101088.57"
"30","C6","48",,"100789.234"
"30","C6","49",,"101276.18"
"30","C6","50",,"100952.42"
"30","C6","51",,"100731.93"
"30","C6","52",,"103866.71"
"32","C8","1","24508.875","1320904.5"
"32","C8","2","26467.18","1311813.2"
"32","C8","3","26388.5","1313726.2"
"32","C8","4","26307.594","1314637.2"
"32","C8","5","26280.594","1320295.9"
"32","C8","6","26178.836","1323121.9"
"32","C8","7","26430.445","1325952.4"
"32","C8","8","26199.031","1328741.2"
"32","C8","9","25936.367","1332242.4"
"32","C8","10","25962.492","1332800.6"
"32","C8","11","26116.469","1332960.0"
"32","C8","12","26291.188","1331870.5"
"32","C8","13","25967.492","1333129.1"
"32","C8","14","26061.742","1334504.6"
"32","C8","15","25748.625","1337394.8"
"32","C8","16","25839.758","1337411.4"
"32","C8","17","25541.25","1336965.5"
"32","C8","18","25853.836","1338341.4"
"32","C8","19","25873.758","1340735.0"
"32","C8","20","25802.117","1341021.9"
"32","C8","21","25900.906","1342904.5"
"32","C8","22","25703.398","1342170.8"
"32","C8","23","25592.016","1345193.6"
"32","C8","24","25583.352","1347391.0"
"32","C8","25","25718.633","1350639.8"
"32","C8","26","25550.07","1355387.9"
"32","C8","27","25271.594","1366108.6"
"32","C8","28","24972.398","1389575.1"
"32","C8","29","24795.586","1430374.2"
"32","C8","30","23657.367","1506825.9"
"32","C8","31","22447.797","1632162.0"
"32","C8","32","20597.555","1817650.9"
"32","C8","33","18482.172","2045318.8"
"32","C8","34","16410.39","2269573.5"
"32","C8","35","14464.734","2459029.2"
"32","C8","36","13216.391","2581835.0"
"32","C8","37","12543.969","2650308.2"
"32","C8","38","12377.703","2688326.2"
"32","C8","39","11971.609","2712393.8"
"32","C8","40","11757.578","2728295.5"
"32","C8","41","11600.719","2742826.5"
"32","C8","42","11686.9375","2756807.8"
"32","C8","43","11780.375","2766191.2"
"32","C8","44","11412.969","2775603.8"
"32","C8","45","10943.391","2784815.8"
"32","C8","46","11371.75","2792985.2"
"32","C8","47","11025.781","2802105.0"
"32","C8","48","11236.391","2807957.5"
"32","C8","49","10873.797","2816617.8"
"32","C8","50","10739.703","2823139.2"
"32","C8","51","10886.281","2828599.0"
"32","C8","52","-1443.2812","2968939.8"
"37","D1","1","11175.867","1327053.8"
"37","D1","2","17533.578","1310875.0"
"37","D1","3","17219.945","1312957.6"
"37","D1","4","17216.031","1314816.2"
"37","D1","5","17538.797","1315825.1"
"37","D1","6","16895.977","1319501.8"
"37","D1","7","17362.414","1323212.2"
"37","D1","8","17094.922","1322172.1"
"37","D1","9","17335.61","1322928.1"
"37","D1","10","16958.75","1325393.5"
"37","D1","11","16892.672","1324002.8"
"37","D1","12","17225.383","1327086.4"
"37","D1","13","16901.023","1332012.1"
"37","D1","14","17265.977","1330010.6"
"37","D1","15","17586.562","1330239.8"
"37","D1","16","17225.555","1335358.9"
"37","D1","17","17352.062","1338261.1"
"37","D1","18","17736.844","1333530.4"
"37","D1","19","16972.96","1339301.1"
"37","D1","20","17159.734","1337809.8"
"37","D1","21","17432.375","1339596.9"
"37","D1","22","17166.438","1339707.4"
"37","D1","23","17504.21","1340313.2"
"37","D1","24","17329.164","1340172.1"
"37","D1","25","17855.734","1336606.1"
"37","D1","26","17881.344","1339692.0"
"37","D1","27","18855.312","1340107.5"
"37","D1","28","20316.953","1338632.4"
"37","D1","29","22707.57","1341639.1"
"37","D1","30","27982.172","1341226.2"
"37","D1","31","36214.453","1338880.0"
"37","D1","32","50608.766","1340537.5"
"37","D1","33","71585.016","1338099.5"
"37","D1","34","95659.04","1337181.9"
"37","D1","35","119169.805","1334455.9"
"37","D1","36","136548.33","1335355.4"
"37","D1","37","147763.53","1333039.2"
"37","D1","38","154052.27","1334612.9"
"37","D1","39","157497.7","1334377.6"
"37","D1","40","159688.14","1334312.1"
"37","D1","41","160947.31","1333877.6"
"37","D1","42","162141.47","1332515.0"
"37","D1","43","163089.88","1335561.8"
"37","D1","44","164036.66","1333631.1"
"37","D1","45","164495.6","1334406.6"
"37","D1","46","165423.4","1334284.2"
"37","D1","47","166391.53","1333484.4"
"37","D1","48","166821.73","1336590.4"
"37","D1","49","167450.53","1334032.1"
"37","D1","50","167967.81","1334470.5"
"37","D1","51","168418.6","1334154.8"
"37","D1","52","164679.62","1361657.2"
"38","D2","1","16887.46","1276652.0"
"38","D2","2","20876.68","1262709.5"
"38","D2","3","20628.594","1262122.8"
"38","D2","4","20311.625","1262654.9"
"38","D2","5","20188.86","1262181.2"
"38","D2","6","20217.719","1263018.0"
"38","D2","7","20307.898","1264063.5"
"38","D2","8","20249.008","1264544.0"
"38","D2","9","20354.195","1264676.1"
"38","D2","10","19987.266","1266337.5"
"38","D2","11","20184.922","1268644.8"
"38","D2","12","20170.172","1270154.8"
"38","D2","13","20370.031","1271332.6"
"38","D2","14","20201.555","1269745.6"
"38","D2","15","20236.14","1277008.2"
"38","D2","16","19906.352","1277432.5"
"38","D2","17","20468.266","1276120.0"
"38","D2","18","20280.96","1275892.2"
"38","D2","19","20309.781","1277802.9"
"38","D2","20","20590.422","1278131.9"
"38","D2","21","20743.547","1279082.6"
"38","D2","22","20986.625","1280434.1"
"38","D2","23","20965.734","1279143.8"
"38","D2","24","21836.469","1278459.2"
"38","D2","25","22630.484","1278824.1"
"38","D2","26","24724.32","1280222.1"
"38","D2","27","28583.773","1280858.6"
"38","D2","28","34943.812","1282860.6"
"38","D2","29","46005.625","1282957.9"
"38","D2","30","63226.164","1285037.6"
"38","D2","31","85783.06","1292061.6"
"38","D2","32","109891.88","1303220.5"
"38","D2","33","129399.38","1330733.8"
"38","D2","34","142515.06","1383278.1"
"38","D2","35","150010.03","1471605.5"
"38","D2","36","153922.27","1614812.4"
"38","D2","37","154576.34","1808266.4"
"38","D2","38","153733.33","2027001.2"
"38","D2","39","152616.58","2234234.8"
"38","D2","40","151857.42","2401642.8"
"38","D2","41","150847.9","2524732.5"
"38","D2","42","150905.7","2604101.2"
"38","D2","43","151223.92","2651215.8"
"38","D2","44","151349.34","2681770.0"
"38","D2","45","152154.75","2702318.0"
"38","D2","46","152283.56","2717526.2"
"38","D2","47","152710.3","2730065.5"
"38","D2","48","153627.5","2737106.8"
"38","D2","49","153932.23","2745784.0"
"38","D2","50","153948.2","2755136.0"
"38","D2","51","154886.4","2763965.0"
"38","D2","52","144809.86","2917514.5"
"39","D3","1","21298.71","1137063.4"
"39","D3","2","24149.133","1138453.4"
"39","D3","3","24038.656","1139852.4"
"39","D3","4","23913.21","1143569.6"
"39","D3","5","23840.797","1149860.4"
"39","D3","6","23901.414","1154607.2"
"39","D3","7","24155.594","1157207.0"
"39","D3","8","23894.016","1162036.0"
"39","D3","9","23851.055","1163835.1"
"39","D3","10","24005.172","1165338.6"
"39","D3","11","24170.172","1166763.5"
"39","D3","12","23936.703","1168128.0"
"39","D3","13","23766.172","1169937.6"
"39","D3","14","24055.234","1168514.4"
"39","D3","15","23956.734","1170500.0"
"39","D3","16","23818.188","1168563.5"
"39","D3","17","23767.836","1171929.0"
"39","D3","18","23712.727","1172058.5"
"39","D3","19","23649.117","1173517.8"
"39","D3","20","23653.227","1173063.4"
"39","D3","21","23909.156","1172816.1"
"39","D3","22","23399.25","1174099.5"
"39","D3","23","23431.11","1174927.4"
"39","D3","24","23592.586","1174873.6"
"39","D3","25","23957.547","1173618.0"
"39","D3","26","24234.602","1172978.1"
"39","D3","27","24629.492","1175611.9"
"39","D3","28","25605.438","1175422.8"
"39","D3","29","28308.102","1172779.5"
"39","D3","30","32470.969","1174835.6"
"39","D3","31","39892.484","1175745.4"
"39","D3","32","52364.086","1174021.0"
"39","D3","33","70062.195","1173484.9"
"39","D3","34","91885.45","1171336.0"
"39","D3","35","112089.164","1171284.8"
"39","D3","36","127350.31","1168869.9"
"39","D3","37","136772.6","1168986.2"
"39","D3","38","141710.06","1168735.0"
"39","D3","39","144524.4","1170242.1"
"39","D3","40","146251.44","1167851.8"
"39","D3","41","147275.62","1168557.1"
"39","D3","42","148544.3","1169213.0"
"39","D3","43","149064.1","1168560.0"
"39","D3","44","150027.6","1170214.6"
"39","D3","45","150481.53","1170249.0"
"39","D3","46","151619.31","1169479.8"
"39","D3","47","151979.03","1169404.9"
"39","D3","48","152660.75","1171135.2"
"39","D3","49","153142.98","1169508.0"
"39","D3","50","153378.47","1170932.6"
"39","D3","51","154080.03","1171196.6"
"39","D3","52","150806.97","1191998.8"
"40","D4","1",,"270394.72"
"40","D4","2",,"240901.3"
"40","D4","3",,"245972.97"
"40","D4","4",,"246352.44"
"40","D4","5",,"246438.58"
"40","D4","6",,"246027.58"
"40","D4","7",,"246241.7"
"40","D4","8",,"245145.14"
"40","D4","9",,"242429.2"
"40","D4","10",,"238667.16"
"40","D4","11",,"238332.95"
"40","D4","12",,"238773.48"
"40","D4","13",,"237481.61"
"40","D4","14",,"238279.39"
"40","D4","15",,"238123.5"
"40","D4","16",,"233837.02"
"40","D4","17",,"233681.17"
"40","D4","18",,"231943.31"
"40","D4","19",,"231366.84"
"40","D4","20",,"232382.56"
"40","D4","21",,"233344.78"
"40","D4","22",,"238899.7"
"40","D4","23",,"249529.89"
"40","D4","24",,"269761.88"
"40","D4","25",,"306774.5"
"40","D4","26",,"366738.25"
"40","D4","27",,"448679.0"
"40","D4","28",,"537101.75"
"40","D4","29",,"613089.4"
"40","D4","30",,"668158.0"
"40","D4","31",,"704674.75"
"40","D4","32",,"727136.0"
"40","D4","33",,"745093.5"
"40","D4","34",,"760096.94"
"40","D4","35",,"775055.6"
"40","D4","36",,"789737.8"
"40","D4","37",,"804226.06"
"40","D4","38",,"817131.6"
"40","D4","39",,"828255.6"
"40","D4","40",,"841004.06"
"40","D4","41",,"850757.8"
"40","D4","42",,"860633.4"
"40","D4","43",,"870815.8"
"40","D4","44",,"877634.56"
"40","D4","45",,"886066.94"
"40","D4","46",,"893162.5"
"40","D4","47",,"899529.1"
"40","D4","48",,"906417.75"
"40","D4","49",,"912498.6"
"40","D4","50",,"917145.0"
"40","D4","51",,"921731.9"
"40","D4","52",,"979647.6"
"41","D5","1",,"75691.13"
"41","D5","2",,"74001.09"
"41","D5","3",,"73739.305"
"41","D5","4",,"74273.14"
"41","D5","5",,"73901.71"
"41","D5","6",,"74323.64"
"41","D5","7",,"74603.97"
"41","D5","8",,"74819.58"
"41","D5","9",,"74778.625"
"41","D5","10",,"75152.08"
"41","D5","11",,"75273.58"
"41","D5","12",,"75292.21"
"41","D5","13",,"75657.305"
"41","D5","14",,"75743.78"
"41","D5","15",,"76054.82"
"41","D5","16",,"76184.14"
"41","D5","17",,"76352.195"
"41","D5","18",,"76386.336"
"41","D5","19",,"76414.65"
"41","D5","20",,"76170.734"
"41","D5","21",,"76494.766"
"41","D5","22",,"76385.27"
"41","D5","23",,"76395.29"
"41","D5","24",,"76525.836"
"41","D5","25",,"76798.24"
"41","D5","26",,"76733.13"
"41","D5","27",,"76602.47"
"41","D5","28",,"77152.266"
"41","D5","29",,"77232.99"
"41","D5","30",,"77261.53"
"41","D5","31",,"77204.016"
"41","D5","32",,"77251.85"
"41","D5","33",,"77549.54"
"41","D5","34",,"77348.51"
"41","D5","35",,"77444.13"
"41","D5","36",,"77518.29"
"41","D5","37",,"77631.05"
"41","D5","38",,"77977.86"
"41","D5","39",,"77702.664"
"41","D5","40",,"78014.516"
"41","D5","41",,"77807.97"
"41","D5","42",,"77775.375"
"41","D5","43",,"78001.25"
"41","D5","44",,"77761.92"
"41","D5","45",,"77867.56"
"41","D5","46",,"78170.69"
"41","D5","47",,"78299.74"
"41","D5","48",,"78212.3"
"41","D5","49",,"78157.88"
"41","D5","50",,"78366.85"
"41","D5","51",,"78494.29"
"41","D5","52",,"80016.766"
"42","D6","1",,"70547.53"
"42","D6","2",,"68965.87"
"42","D6","3",,"69103.47"
"42","D6","4",,"69071.76"
"42","D6","5",,"69425.76"
"42","D6","6",,"69581.03"
"42","D6","7",,"69897.27"
"42","D6","8",,"70149.08"
"42","D6","9",,"70275.96"
"42","D6","10",,"70440.51"
"42","D6","11",,"70574.63"
"42","D6","12",,"70536.055"
"42","D6","13",,"70732.97"
"42","D6","14",,"71160.43"
"42","D6","15",,"71006.22"
"42","D6","16",,"71064.25"
"42","D6","17",,"71268.19"
"42","D6","18",,"71456.51"
"42","D6","19",,"71987.36"
"42","D6","20",,"72842.83"
"42","D6","21",,"74116.805"
"42","D6","22",,"76998.99"
"42","D6","23",,"81516.74"
"42","D6","24",,"91149.164"
"42","D6","25",,"108897.76"
"42","D6","26",,"140463.6"
"42","D6","27",,"192885.69"
"42","D6","28",,"269113.12"
"42","D6","29",,"359874.2"
"42","D6","30",,"448532.9"
"42","D6","31",,"520428.12"
"42","D6","32",,"568848.6"
"42","D6","33",,"600637.5"
