# Plate File Name: /Users/chazmanchilders/Desktop/20200421-zymo-negatives/Zymo_Negatives_2020-4-21.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-21 05:39:19 PM PDT
# Date Created: 2020-04-29 03:44:35 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-21 02:45:30 PM PDT
# Plate Run End Date/Time: 2020-04-21 04:40:26 PM PDT
# Run Duration: 114 minutes 56 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"26","C2","31","IEC","44399.96875","30556.019059065933","Neg DC","false"
"26","C2","32","IEC","63260.8515625","49485.842204670334","Neg DC","false"
"26","C2","33","IEC","86636.5390625","72930.47003777472","Neg DC","false"
"26","C2","34","IEC","109062.0625","95424.93380837911","Neg DC","false"
"26","C2","35","IEC","127134.9921875","113566.80382898351","Neg DC","false"
"26","C2","36","IEC","139323.0","125823.75197458791","Neg DC","false"
"26","C2","37","IEC","146408.46875","132978.1610576923","Neg DC","false"
"26","C2","38","IEC","150908.03125","137546.6638907967","Neg DC","false"
"26","C2","39","IEC","153560.5625","140268.1354739011","Neg DC","false"
"26","C2","40","IEC","155053.0","141829.5133070055","Neg DC","false"
"26","C2","41","IEC","156410.1875","143255.6411401099","Neg DC","false"
"26","C2","42","IEC","157486.84375","144401.2377232143","Neg DC","false"
"26","C2","43","IEC","157878.78125","144862.11555631866","Neg DC","false"
"26","C2","44","IEC","158664.5","145716.77463942306","Neg DC","false"
"26","C2","45","IEC","159012.171875","146133.38684752746","Neg DC","false"
"26","C2","46","IEC","159964.78125","147154.93655563187","Neg DC","false"
"26","C2","47","IEC","160100.78125","147359.87688873627","Neg DC","false"
"26","C2","48","IEC","160835.46875","148163.50472184067","Neg DC","false"
"26","C2","49","IEC","160680.1875","148077.16380494504","Neg DC","false"
"26","C2","50","IEC","160872.03125","148337.94788804944","Neg DC","false"
"26","C2","1","nCoV","1272453.5","5010.758241758342","Neg DC","false"
"26","C2","2","nCoV","1268887.75","-233.29807692311283","Neg DC","false"
"26","C2","3","nCoV","1269060.125","-1739.2293956043343","Neg DC","false"
"26","C2","4","nCoV","1271871.0","-606.6607142857886","Neg DC","false"
"26","C2","5","nCoV","1274980.0","824.03296703299","Neg DC","false"
"26","C2","6","nCoV","1277733.0","1898.7266483515357","Neg DC","false"
"26","C2","7","nCoV","1276196.875","-1315.7046703296858","Neg DC","false"
"26","C2","8","nCoV","1279778.625","587.7390109890928","Neg DC","false"
"26","C2","9","nCoV","1281542.25","673.0576923076385","Neg DC","false"
"26","C2","10","nCoV","1282088.75","-458.74862637358297","Neg DC","false"
"26","C2","11","nCoV","1284770.75","544.9450549449627","Neg DC","false"
"26","C2","12","nCoV","1287141.625","1237.5137362637413","Neg DC","false"
"26","C2","13","nCoV","1288339.75","757.3324175825198","Neg DC","false"
"26","C2","14","nCoV","1288735.75","-524.9739010989344","Neg DC","false"
"26","C2","15","nCoV","1289061.0","-1878.030219780156","Neg DC","false"
"26","C2","16","nCoV","1291999.625","-617.7115384616102","Neg DC","false"
"26","C2","17","nCoV","1289778.5","-4517.142857142831","Neg DC","false"
"26","C2","18","nCoV","1288508.375","-7465.574175824286","Neg DC","false"
"26","C2","19","nCoV","1291522.875","-6129.380494505507","Neg DC","false"
"26","C2","20","nCoV","1292838.875","-6491.686813186729","Neg DC","false"
"26","C2","21","nCoV","1293782.25","-7226.618131868183","Neg DC","false"
"26","C2","22","nCoV","1291469.75","-11217.424450549404","Neg DC","false"
"26","C2","23","nCoV","1291794.75","-12570.730769230859","Neg DC","false"
"26","C2","24","nCoV","1291771.75","-14272.03708791208","Neg DC","false"
"26","C2","25","nCoV","1295451.375","-12270.718406593302","Neg DC","false"
"26","C2","26","nCoV","1293468.875","-15931.524725274756","Neg DC","false"
"26","C2","27","nCoV","1294979.875","-16098.831043955977","Neg DC","false"
"26","C2","28","nCoV","1292819.125","-19937.887362637433","Neg DC","false"
"26","C2","29","nCoV","1293254.625","-21180.693681318655","Neg DC","false"
"26","C2","30","nCoV","1292127.125","-23986.50000000011","Neg DC","false"
"26","C2","31","nCoV","1293356.125","-24435.80631868133","Neg DC","false"
"26","C2","32","nCoV","1293126.0","-26344.237637362552","Neg DC","false"
"26","C2","33","nCoV","1290490.125","-30658.418956044006","Neg DC","false"
"26","C2","34","nCoV","1291303.875","-31522.975274725228","Neg DC","false"
"26","C2","35","nCoV","1290319.125","-34186.03159340668","Neg DC","false"
"26","C2","36","nCoV","1290653.75","-35529.7129120879","Neg DC","false"
"26","C2","37","nCoV","1291422.5","-36439.269230769125","Neg DC","false"
"26","C2","38","nCoV","1290090.625","-39449.45054945058","Neg DC","false"
"26","C2","39","nCoV","1289941.75","-41276.6318681318","Neg DC","false"
"26","C2","40","nCoV","1292797.625","-40099.063186813255","Neg DC","false"
"26","C2","41","nCoV","1291683.75","-42891.24450549448","Neg DC","false"
"26","C2","42","nCoV","1292328.625","-43924.67582417593","Neg DC","false"
"26","C2","43","nCoV","1293876.875","-44054.73214285715","Neg DC","false"
"26","C2","44","nCoV","1292828.875","-46781.038461538374","Neg DC","false"
"26","C2","45","nCoV","1294445.625","-46842.59478021983","Neg DC","false"
"26","C2","46","nCoV","1293032.625","-49933.90109890105","Neg DC","false"
"26","C2","47","nCoV","1294714.75","-49930.082417582504","Neg DC","false"
"26","C2","48","nCoV","1293417.375","-52905.763736263725","Neg DC","false"
"26","C2","49","nCoV","1297701.5","-50299.94505494495","Neg DC","false"
"26","C2","50","nCoV","1296141.375","-53538.3763736264","Neg DC","false"
"27","C3","1","IEC","20415.0078125","-254.3678743131856","buffer only","false"
"27","C3","2","IEC","20279.5078125","-324.27493990384727","buffer only","false"
"27","C3","3","IEC","20651.3125","113.12268200549471","buffer only","false"
"27","C3","4","IEC","20320.59375","-152.0031335851633","buffer only","false"
"27","C3","5","IEC","20190.8671875","-216.13676167582497","buffer only","false"
"27","C3","6","IEC","20260.671875","-80.73913976648299","buffer only","false"
"27","C3","7","IEC","20344.578125","68.76004464285535","buffer only","false"
"27","C3","8","IEC","20314.4453125","104.22016655219733","buffer only","false"
"27","C3","9","IEC","20171.2265625","26.594350961539305","buffer only","false"
"27","C3","10","IEC","20237.5625","158.52322287087765","buffer only","false"
"27","C3","11","IEC","20178.0625","164.61615728021962","buffer only","false"
"27","C3","12","IEC","20047.078125","99.2247166895616","buffer only","false"
"27","C3","13","IEC","20115.0546875","232.79421359889994","buffer only","false"
"27","C3","14","IEC","19365.71875","-450.9487894917581","buffer only","false"
"27","C3","15","IEC","19683.046875","-68.0277300824161","buffer only","false"
"27","C3","16","IEC","19607.3125","-78.16917067307776","buffer only","false"
"27","C3","17","IEC","19949.234375","329.3456387362642","buffer only","false"
"27","C3","18","IEC","19706.828125","152.53232314560256","buffer only","false"
"27","C3","19","IEC","19554.0","65.29713255494454","buffer only","false"
"27","C3","20","IEC","19510.71875","87.60881696428652","buffer only","false"
"27","C3","21","IEC","19486.9375","129.42050137362486","buffer only","false"
"27","C3","22","IEC","19776.6640625","484.73999828296684","buffer only","false"
"27","C3","23","IEC","19987.578125","761.2469951923088","buffer only","false"
"27","C3","24","IEC","20944.578125","1783.839929601647","buffer only","false"
"27","C3","25","IEC","22202.0625","3106.9172390109893","buffer only","false"
"27","C3","26","IEC","24738.1796875","5708.627360920331","buffer only","false"
"27","C3","27","IEC","28837.140625","9873.18123282967","buffer only","false"
"27","C3","28","IEC","37352.6796875","18454.31322973901","buffer only","false"
"27","C3","29","IEC","50781.78125","31949.00772664835","buffer only","false"
"27","C3","30","IEC","70744.796875","51977.616286057695","buffer only","false"
"27","C3","31","IEC","95312.53125","76610.94359546703","buffer only","false"
"27","C3","32","IEC","119294.875","100658.88027987636","buffer only","false"
"27","C3","33","IEC","138023.3125","119452.91071428571","buffer only","false"
"27","C3","34","IEC","150705.5","132200.69114869507","buffer only","false"
"27","C3","35","IEC","158437.78125","139998.5653331044","buffer only","false"
"27","C3","36","IEC","162798.375","144424.75201751373","buffer only","false"
"27","C3","37","IEC","165560.4375","147252.4074519231","buffer only","false"
"27","C3","38","IEC","167837.59375","149595.15663633242","buffer only","false"
"27","C3","39","IEC","169585.8125","151408.96832074178","buffer only","false"
"27","C3","40","IEC","170482.15625","152370.90500515111","buffer only","false"
"27","C3","41","IEC","171400.75","153355.09168956045","buffer only","false"
"27","C3","42","IEC","172350.375","154370.30962396978","buffer only","false"
"27","C3","43","IEC","173466.75","155552.27755837914","buffer only","false"
"27","C3","44","IEC","174134.34375","156285.46424278847","buffer only","false"
"27","C3","45","IEC","175225.890625","157442.60405219783","buffer only","false"
"27","C3","46","IEC","175790.0","158072.30636160716","buffer only","false"
"27","C3","47","IEC","176575.96875","158923.8680460165","buffer only","false"
"27","C3","48","IEC","177112.1875","159525.67973042582","buffer only","false"
"27","C3","49","IEC","178059.421875","160538.50703983518","buffer only","false"
"27","C3","50","IEC","178997.6875","161542.3655992445","buffer only","false"
"27","C3","1","nCoV","1246170.5","-13343.203296703394","buffer only","false"
"27","C3","2","nCoV","1254590.375","-7450.283653846118","buffer only","false"
"27","C3","3","nCoV","1259760.5","-4807.114010989075","buffer only","false"
"27","C3","4","nCoV","1266708.25","-386.3193681317989","buffer only","false"
"27","C3","5","nCoV","1270179.875","558.3502747252442","buffer only","false"
"27","C3","6","nCoV","1274405.25","2256.76991758252","buffer only","false"
"27","C3","7","nCoV","1276120.875","1445.4395604395631","buffer only","false"
"27","C3","8","nCoV","1278009.75","807.3592032966062","buffer only","false"
"27","C3","9","nCoV","1280801.75","1072.4038461538821","buffer only","false"
"27","C3","10","nCoV","1282733.75","477.4484890109252","buffer only","false"
"27","C3","11","nCoV","1287736.25","2952.993131868201","buffer only","false"
"27","C3","12","nCoV","1287698.625","388.41277472524416","buffer only","false"
"27","C3","13","nCoV","1289438.0","-399.16758241747993","buffer only","false"
"27","C3","14","nCoV","1290189.0","-2175.122939560437","buffer only","false"
"27","C3","15","nCoV","1292699.625","-2191.453296703394","buffer only","false"
"27","C3","16","nCoV","1289549.25","-7868.783653846118","buffer only","false"
"27","C3","17","nCoV","1292240.375","-7704.614010989075","buffer only","false"
"27","C3","18","nCoV","1290127.25","-12344.694368131799","buffer only","false"
"27","C3","19","nCoV","1292744.0","-12254.899725274756","buffer only","false"
"27","C3","20","nCoV","1292388.125","-15137.73008241748","buffer only","false"
"27","C3","21","nCoV","1293642.5","-16410.31043956044","buffer only","false"
"27","C3","22","nCoV","1295209.75","-17370.015796703396","buffer only","false"
"27","C3","23","nCoV","1294893.625","-20213.09615384612","buffer only","false"
"27","C3","24","nCoV","1296203.0","-21430.676510989077","buffer only","false"
"27","C3","25","nCoV","1295957.25","-24203.3818681318","buffer only","false"
"27","C3","26","nCoV","1295375.375","-27312.212225274758","buffer only","false"
"27","C3","27","nCoV","1298515.75","-26698.79258241748","buffer only","false"
"27","C3","28","nCoV","1295248.625","-32492.87293956044","buffer only","false"
"27","C3","29","nCoV","1295865.5","-34402.953296703396","buffer only","false"
"27","C3","30","nCoV","1294763.375","-38032.03365384612","buffer only","false"
"27","C3","31","nCoV","1293329.125","-41993.23901098908","buffer only","false"
"27","C3","32","nCoV","1294102.875","-43746.4443681318","buffer only","false"
"27","C3","33","nCoV","1292508.875","-47867.39972527476","buffer only","false"
"27","C3","34","nCoV","1293002.5","-49900.73008241748","buffer only","false"
"27","C3","35","nCoV","1294166.75","-51263.43543956044","buffer only","false"
"27","C3","36","nCoV","1293614.875","-54342.265796703396","buffer only","false"
"27","C3","37","nCoV","1293265.625","-57218.47115384612","buffer only","false"
"27","C3","38","nCoV","1293022.75","-59988.30151098908","buffer only","false"
"27","C3","39","nCoV","1292539.5","-62998.5068681318","buffer only","false"
"27","C3","40","nCoV","1293382.25","-64682.71222527476","buffer only","false"
"27","C3","41","nCoV","1294360.5","-66231.41758241747","buffer only","false"
"27","C3","42","nCoV","1293341.25","-69777.62293956043","buffer only","false"
"27","C3","43","nCoV","1292486.5","-73159.32829670339","buffer only","false"
"27","C3","44","nCoV","1294336.25","-73836.53365384611","buffer only","false"
"27","C3","45","nCoV","1296864.125","-73835.61401098907","buffer only","false"
"27","C3","46","nCoV","1294381.0","-78845.6943681318","buffer only","false"
"27","C3","47","nCoV","1297978.625","-77775.02472527475","buffer only","false"
"27","C3","48","nCoV","1296730.0","-81550.60508241771","buffer only","false"
"27","C3","49","nCoV","1296633.375","-84174.18543956043","buffer only","false"
"27","C3","50","nCoV","1295508.25","-87826.26579670339","buffer only","false"
"28","C4","1","Endo","77077.375","741.7907795329666","Neg MM","false"
"28","C4","2","Endo","76546.375","18.54884958791081","Neg MM","false"
"28","C4","3","Endo","76598.75","-121.31808035714494","Neg MM","false"
"28","C4","4","Endo","77086.8203125","174.51030219779932","Neg MM","false"
"28","C4","5","Endo","77107.53125","2.979309752743575","Neg MM","false"
"28","C4","6","Endo","77496.8046875","200.01081730768783","Neg MM","false"
"28","C4","7","Endo","77519.3515625","30.315762362632086","Neg MM","false"
"28","C4","8","Endo","77522.4765625","-158.80116758242366","Neg MM","false"
"28","C4","9","Endo","77744.5859375","-128.9337225274794","Neg MM","false"
"28","C4","10","Endo","77955.6171875","-110.1444024725206","Neg MM","false"
"28","C4","11","Endo","78397.59375","139.59023008242366","Neg MM","false"
"28","C4","12","Endo","78191.71875","-258.5266998626321","Neg MM","false"
"28","C4","13","Endo","78679.953125","37.46574519231217","Neg MM","false"
"28","C4","14","Endo","78852.9296875","18.200377747256425","Neg MM","false"
"28","C4","15","Endo","79225.4296875","198.45844780220068","Neg MM","false"
"28","C4","16","Endo","79195.40625","-23.806919642855064","Neg MM","false"
"28","C4","17","Endo","79280.1640625","-131.2910370879108","Neg MM","false"
"28","C4","18","Endo","80330.125","726.4279704670334","Neg MM","false"
"28","C4","19","Endo","81078.84375","1282.9047905219777","Neg MM","false"
"28","C4","20","Endo","83702.6875","3714.506610576922","Neg MM","false"
"28","C4","21","Endo","87584.5546875","7404.131868131866","Neg MM","false"
"28","C4","22","Endo","96049.34375","15676.67900068681","Neg MM","false"
"28","C4","23","Endo","110847.09375","30282.187070741755","Neg MM","false"
"28","C4","24","Endo","138124.578125","57367.4295157967","Neg MM","false"
"28","C4","25","Endo","184880.78125","103931.39071085164","Neg MM","false"
"28","C4","26","Endo","255837.046875","174695.41440590657","Neg MM","false"
"28","C4","27","Endo","345844.125","264510.25060096156","Neg MM","false"
"28","C4","28","Endo","437575.5","356049.3836710165","Neg MM","false"
"28","C4","29","Endo","513983.15625","432264.7979910715","Neg MM","false"
"28","C4","30","Endo","567035.1875","485124.5873111264","Neg MM","false"
"28","C4","31","Endo","600965.25","518862.40788118134","Neg MM","false"
"28","C4","32","Endo","624422.375","542127.2909512363","Neg MM","false"
"28","C4","33","Endo","645339.4375","562852.1115212912","Neg MM","false"
"28","C4","34","Endo","663459.875","580780.3070913461","Neg MM","false"
"28","C4","35","Endo","682243.3125","599371.5026614012","Neg MM","false"
"28","C4","36","Endo","699801.625","616737.5732314561","Neg MM","false"
"28","C4","37","Endo","715548.125","632291.831301511","Neg MM","false"
"28","C4","38","Endo","730718.3125","647269.776871566","Neg MM","false"
"28","C4","39","Endo","745119.3125","661478.5349416209","Neg MM","false"
"28","C4","40","Endo","756651.625","672818.6055116758","Neg MM","false"
"28","C4","41","Endo","767969.5625","683944.3010817308","Neg MM","false"
"28","C4","42","Endo","778078.6875","693861.1841517857","Neg MM","false"
"28","C4","43","Endo","788648.0","704238.2547218406","Neg MM","false"
"28","C4","44","Endo","797509.5625","712907.5752918957","Neg MM","false"
"28","C4","45","Endo","806356.1875","721561.9583619506","Neg MM","false"
"28","C4","46","Endo","814269.625","729283.1539320055","Neg MM","false"
"28","C4","47","Endo","821070.8125","735892.0995020604","Neg MM","false"
"28","C4","48","Endo","828422.1875","743051.2325721154","Neg MM","false"
"28","C4","49","Endo","834290.6875","748727.4906421703","Neg MM","false"
"28","C4","50","Endo","840262.4375","754506.9987122254","Neg MM","false"
"29","C5","1","Endo","80120.65625","454.91638049450836","Neg DC","false"
"29","C5","2","Endo","80406.8984375","537.6240985576978","Neg DC","false"
"29","C5","3","Endo","80255.203125","182.39431662087287","Neg DC","false"
"29","C5","4","Endo","80173.625","-102.7182778159376","Neg DC","false"
"29","C5","5","Endo","80362.0859375","-117.79180975274807","Neg DC","false"
"29","C5","6","Endo","80870.0234375","186.61122081044147","Neg DC","false"
"29","C5","7","Endo","80681.0","-205.946686126369","Neg DC","false"
"29","C5","8","Endo","81300.859375","210.37821943682053","Neg DC","false"
"29","C5","9","Endo","81427.1875","133.1718749999955","Neg DC","false"
"29","C5","10","Endo","81334.125","-163.42509443681496","Neg DC","false"
"29","C5","11","Endo","81442.2734375","-258.8111263736254","Neg DC","false"
"29","C5","12","Endo","81555.78125","-348.8377833104359","Neg DC","false"
"29","C5","13","Endo","82524.4296875","416.27618475275364","Neg DC","false"
"29","C5","14","Endo","82193.5","-118.18797218407138","Neg DC","false"
"29","C5","15","Endo","82702.109375","186.88693337911815","Neg DC","false"
"29","C5","16","Endo","82494.828125","-223.92878605769232","Neg DC","false"
"29","C5","17","Endo","83706.7890625","784.4976820054972","Neg DC","false"
"29","C5","18","Endo","84358.953125","1233.1272750686867","Neg DC","false"
"29","C5","19","Endo","85680.6015625","2351.2412431318617","Neg DC","false"
"29","C5","20","Endo","89187.3359375","5654.441148695051","Neg DC","false"
"29","C5","21","Endo","96432.421875","12695.992616758242","Neg DC","false"
"29","C5","22","Endo","108786.6484375","24846.68470982143","Neg DC","false"
"29","C5","23","Endo","131789.96875","47646.47055288462","Neg DC","false"
"29","C5","24","Endo","172584.609375","88237.5767084478","Neg DC","false"
"29","C5","25","Endo","236109.4375","151558.870364011","Neg DC","false"
"29","C5","26","Endo","319838.125","235084.02339457418","Neg DC","false"
"29","C5","27","Endo","408863.78125","323906.1451751373","Neg DC","false"
"29","C5","28","Endo","483367.59375","398206.4232057005","Neg DC","false"
"29","C5","29","Endo","537479.75","452115.04498626373","Neg DC","false"
"29","C5","30","Endo","571716.125","486147.8855168269","Neg DC","false"
"29","C5","31","Endo","595160.8125","509389.0385473901","Neg DC","false"
"29","C5","32","Endo","615162.5","529187.1915779533","Neg DC","false"
"29","C5","33","Endo","632916.9375","546738.0946085165","Neg DC","false"
"29","C5","34","Endo","650419.1875","564036.8101390797","Neg DC","false"
"29","C5","35","Endo","666602.4375","580016.5256696428","Neg DC","false"
"29","C5","36","Endo","682477.0625","595687.6162002061","Neg DC","false"
"29","C5","37","Endo","696603.4375","609610.4567307692","Neg DC","false"
"29","C5","38","Endo","710745.125","623548.6097613324","Neg DC","false"
"29","C5","39","Endo","722344.5625","634944.5127918957","Neg DC","false"
"29","C5","40","Endo","733564.875","645961.2908224588","Neg DC","false"
"29","C5","41","Endo","744396.375","656589.2563530221","Neg DC","false"
"29","C5","42","Endo","753457.8125","665447.1593835852","Neg DC","false"
"29","C5","43","Endo","763301.75","675087.5624141484","Neg DC","false"
"29","C5","44","Endo","770840.5","682422.7779447116","Neg DC","false"
"29","C5","45","Endo","778440.375","689819.1184752748","Neg DC","false"
"29","C5","46","Endo","785548.375","696723.5840058379","Neg DC","false"
"29","C5","47","Endo","792393.4375","703365.1120364012","Neg DC","false"
"29","C5","48","Endo","799762.5","710530.6400669643","Neg DC","false"
"29","C5","49","Endo","804288.0625","714852.6680975275","Neg DC","false"
"29","C5","50","Endo","809732.25","720093.3211280907","Neg DC","false"
"30","C6","1","Endo","96122.890625","1008.8411419186518","buffer only","false"
"30","C6","2","Endo","95407.8203125","155.73773560360814","buffer only","false"
"30","C6","3","Endo","95501.8984375","111.78276678856446","buffer only","false"
"30","C6","4","Endo","95241.2265625","-286.9222020264792","buffer only","false"
"30","C6","5","Endo","95317.1328125","-349.0490458415229","buffer only","false"
"30","C6","6","Endo","95153.953125","-650.2618271565666","buffer only","false"
"30","C6","7","Endo","95673.578125","-268.6699209716103","buffer only","false"
"30","C6","8","Endo","95769.4453125","-310.83582728665397","buffer only","false"
"30","C6","9","Endo","95829.8046875","-388.50954610169765","buffer only","false"
"30","C6","10","Endo","95365.1640625","-991.1832649167413","buffer only","false"
"30","C6","11","Endo","95822.9453125","-671.435108731785","buffer only","false"
"30","C6","12","Endo","96396.625","-235.7885150468287","buffer only","false"
"30","C6","13","Endo","97511.0546875","740.6080786381276","buffer only","false"
"30","C6","14","Endo","96917.109375","8.629672323083923","buffer only","false"
"30","C6","15","Endo","97014.6953125","-31.81748399195976","buffer only","false"
"30","C6","16","Endo","97587.4296875","402.88379719299655","buffer only","false"
"30","C6","17","Endo","97371.21875","48.63976587795287","buffer only","false"
"30","C6","18","Endo","97795.1953125","334.5832345629092","buffer only","false"
"30","C6","19","Endo","97725.7265625","127.0813907478655","buffer only","false"
"30","C6","20","Endo","98323.5546875","586.8764219328218","buffer only","false"
"30","C6","21","Endo","98050.6640625","175.95270311777813","buffer only","false"
"30","C6","22","Endo","98320.0","307.25554680273444","buffer only","false"
"30","C6","23","Endo","98245.2265625","94.44901548769076","buffer only","false"
"30","C6","24","Endo","98438.5546875","149.74404667264707","buffer only","false"
"30","C6","25","Endo","98426.1875","-0.6562346423966119","buffer only","false"
"30","C6","26","Endo","99130.5625","565.6856715425597","buffer only","false"
"30","C6","27","Endo","99040.4453125","337.535390227516","buffer only","false"
"30","C6","28","Endo","98947.2578125","106.31479641245778","buffer only","false"
"30","C6","29","Endo","99706.375","727.3988900974286","buffer only","false"
"30","C6","30","Endo","99527.5703125","410.5611087823704","buffer only","false"
"30","C6","31","Endo","99717.953125","462.9108274673267","buffer only","false"
"30","C6","32","Endo","99833.96875","440.89335865228304","buffer only","false"
"30","C6","33","Endo","99872.75","341.64151483723936","buffer only","false"
"30","C6","34","Endo","99960.1875","291.04592102219567","buffer only","false"
"30","C6","35","Endo","100058.390625","251.215952207152","buffer only","false"
"30","C6","36","Endo","100230.3671875","285.1594208921083","buffer only","false"
"30","C6","37","Endo","100247.53125","164.29038957706462","buffer only","false"
"30","C6","38","Endo","100165.7578125","-55.51614173797907","buffer only","false"
"30","C6","39","Endo","100509.953125","150.64607694697725","buffer only","false"
"30","C6","40","Endo","100920.9375","423.59735813193356","buffer only","false"
"30","C6","41","Endo","100341.125","-294.2482356831101","buffer only","false"
"30","C6","42","Endo","100261.90625","-511.5000794981538","buffer only","false"
"30","C6","43","Endo","100971.796875","60.357451686802506","buffer only","false"
"30","C6","44","Endo","100784.0859375","-265.3865796282412","buffer only","false"
"30","C6","45","Endo","100415.4921875","-772.0134234432849","buffer only","false"
"30","C6","46","Endo","101088.5703125","-236.96839225832855","buffer only","false"
"30","C6","47","Endo","100789.234375","-674.3374235733722","buffer only","false"
"30","C6","48","Endo","101276.1796875","-325.4252048884159","buffer only","false"
"30","C6","49","Endo","100952.421875","-787.2161112034596","buffer only","false"
"30","C6","50","Endo","100731.9296875","-1145.7413925185033","buffer only","false"
"32","C8","1","IEC","26467.1796875","59.67256181318617","PCD 4","false"
"32","C8","2","IEC","26388.5","19.232872596152724","PCD 4","false"
"32","C8","3","IEC","26307.59375","-23.433379120880723","PCD 4","false"
"32","C8","4","IEC","26280.59375","-12.193380837910532","PCD 4","false"
"32","C8","5","IEC","26178.8359375","-75.71119505494397","PCD 4","false"
"32","C8","6","IEC","26430.4453125","214.13817822802258","PCD 4","false"
"32","C8","7","IEC","26199.03125","20.964114010989128","PCD 4","false"
"32","C8","8","IEC","25936.3671875","-203.4599502060443","PCD 4","false"
"32","C8","9","IEC","25962.4921875","-139.09495192307776","PCD 4","false"
"32","C8","10","IEC","26116.46875","53.12160885988879","PCD 4","false"
"32","C8","11","IEC","26291.1875","266.08035714285535","PCD 4","false"
"32","C8","12","IEC","25967.4921875","-19.374957074174468","PCD 4","false"
"32","C8","13","IEC","26061.7421875","113.11504120879209","PCD 4","false"
"32","C8","14","IEC","25748.625","-161.76214800824135","PCD 4","false"
"32","C8","15","IEC","25839.7578125","-32.38933722527481","PCD 4","false"
"32","C8","16","IEC","25541.25","-292.65715144230825","PCD 4","false"
"32","C8","17","IEC","25853.8359375","58.1687843406583","PCD 4","false"
"32","C8","18","IEC","25873.7578125","116.33065762362486","PCD 4","false"
"32","C8","19","IEC","25802.1171875","82.93003090659505","PCD 4","false"
"32","C8","20","IEC","25900.90625","219.9590916895616","PCD 4","false"
"32","C8","21","IEC","25703.3984375","60.69127747252815","PCD 4","false"
"32","C8","22","IEC","25592.015625","-12.451536744505297","PCD 4","false"
"32","C8","23","IEC","25583.3515625","17.124399038461256","PCD 4","false"
"32","C8","24","IEC","25718.6328125","190.64564732142782","PCD 4","false"
"32","C8","25","IEC","25550.0703125","60.32314560439436","PCD 4","false"
"32","C8","26","IEC","25271.59375","-179.91341861263908","PCD 4","false"
"32","C8","27","IEC","24972.3984375","-440.8687328296689","PCD 4","false"
"32","C8","28","IEC","24795.5859375","-579.4412345467024","PCD 4","false"
"32","C8","29","IEC","23657.3671875","-1679.4199862637358","PCD 4","false"
"32","C8","30","IEC","22447.796875","-2850.750300480769","PCD 4","false"
"32","C8","31","IEC","20597.5546875","-4662.752489697803","PCD 4","false"
"32","C8","32","IEC","18482.171875","-6739.895303914836","PCD 4","false"
"32","C8","33","IEC","16410.390625","-8773.43655563187","PCD 4","false"
"32","C8","34","IEC","14464.734375","-10680.8528073489","PCD 4","false"
"32","C8","35","IEC","13216.390625","-11890.956559065933","PCD 4","false"
"32","C8","36","IEC","12543.96875","-12525.138435782967","PCD 4","false"
"32","C8","37","IEC","12377.703125","-12653.1640625","PCD 4","false"
"32","C8","38","IEC","11971.609375","-13021.017814217033","PCD 4","false"
"32","C8","39","IEC","11757.578125","-13196.809065934067","PCD 4","false"
"32","C8","40","IEC","11600.71875","-13315.4284426511","PCD 4","false"
"32","C8","41","IEC","11686.9375","-13190.969694368134","PCD 4","false"
"32","C8","42","IEC","11780.375","-13059.292196085164","PCD 4","false"
"32","C8","43","IEC","11412.96875","-13388.458447802197","PCD 4","false"
"32","C8","44","IEC","10943.390625","-13819.79657451923","PCD 4","false"
"32","C8","45","IEC","11371.75","-13353.197201236264","PCD 4","false"
"32","C8","46","IEC","11025.78125","-13660.925952953297","PCD 4","false"
"32","C8","47","IEC","11236.390625","-13412.07657967033","PCD 4","false"
"32","C8","48","IEC","10873.796875","-13736.430331387364","PCD 4","false"
"32","C8","49","IEC","10739.703125","-13832.284083104394","PCD 4","false"
"32","C8","50","IEC","10886.28125","-13647.465959821428","PCD 4","false"
"32","C8","1","nCoV","1311813.25","-4788.156593406609","PCD 4","false"
"32","C8","2","nCoV","1313726.25","-4502.500000000036","PCD 4","false"
"32","C8","3","nCoV","1314637.25","-5218.843406593463","PCD 4","false"
"32","C8","4","nCoV","1320295.875","-1187.56181318689","PCD 4","false"
"32","C8","5","nCoV","1323121.875","11.094780219682889","PCD 4","false"
"32","C8","6","nCoV","1325952.375","1214.2513736264887","PCD 4","false"
"32","C8","7","nCoV","1328741.25","2375.7829670330616","PCD 4","false"
"32","C8","8","nCoV","1332242.375","4249.564560439634","PCD 4","false"
"32","C8","9","nCoV","1332800.625","3180.4711538462075","PCD 4","false"
"32","C8","10","nCoV","1332960.0","1712.5027472527804","PCD 4","false"
"32","C8","11","nCoV","1331870.5","-1004.3406593406467","PCD 4","false"
"32","C8","12","nCoV","1333129.125","-1373.0590659340737","PCD 4","false"
