# Plate File Name: /Users/chazmanchilders/Desktop/20200418-zymo-lod/Zymo_LOD_1x_2020-04-18_Copy.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 09:59:51 AM PDT
# Date Created: 2020-04-20 09:46:05 AM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-18 07:08:17 PM PDT
# Plate Run End Date/Time: 2020-04-18 09:00:39 PM PDT
# Run Duration: 112 minutes 22 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","VIC","FAM"
"17","B5","13",,"135201.64"
"17","B5","14",,"135909.8"
"17","B5","15",,"135761.0"
"17","B5","16",,"136658.05"
"17","B5","17",,"136682.56"
"17","B5","18",,"136477.05"
"17","B5","19",,"136757.98"
"17","B5","20",,"137173.5"
"17","B5","21",,"137199.19"
"17","B5","22",,"138513.23"
"17","B5","23",,"141862.0"
"17","B5","24",,"148214.45"
"17","B5","25",,"160501.66"
"17","B5","26",,"183641.83"
"17","B5","27",,"224052.23"
"17","B5","28",,"286813.5"
"17","B5","29",,"368186.47"
"17","B5","30",,"449649.8"
"17","B5","31",,"515330.44"
"17","B5","32",,"559470.6"
"17","B5","33",,"588140.3"
"17","B5","34",,"609790.9"
"17","B5","35",,"629335.8"
"17","B5","36",,"647160.75"
"17","B5","37",,"665237.94"
"17","B5","38",,"682206.44"
"17","B5","39",,"697765.0"
"17","B5","40",,"712044.56"
"17","B5","41",,"724903.0"
"17","B5","42",,"737453.25"
"17","B5","43",,"748791.0"
"17","B5","44",,"758934.06"
"17","B5","45",,"769192.75"
"17","B5","46",,"778351.44"
"17","B5","47",,"786717.1"
"17","B5","48",,"794387.8"
"17","B5","49",,"802272.9"
"17","B5","50",,"808742.2"
"17","B5","51",,"815068.6"
"17","B5","52",,"820316.56"
"18","B6","1",,"81515.0"
"18","B6","2",,"79270.64"
"18","B6","3",,"79449.45"
"18","B6","4",,"79745.08"
"18","B6","5",,"80200.76"
"18","B6","6",,"81046.98"
"18","B6","7",,"81100.85"
"18","B6","8",,"81078.89"
"18","B6","9",,"81264.5"
"18","B6","10",,"81669.25"
"18","B6","11",,"81430.61"
"18","B6","12",,"82003.164"
"18","B6","13",,"81843.76"
"18","B6","14",,"82565.555"
"18","B6","15",,"82221.83"
"18","B6","16",,"82502.04"
"18","B6","17",,"82852.63"
"18","B6","18",,"82931.375"
"18","B6","19",,"83517.555"
"18","B6","20",,"84378.234"
"18","B6","21",,"85782.27"
"18","B6","22",,"88770.81"
"18","B6","23",,"93953.94"
"18","B6","24",,"104303.51"
"18","B6","25",,"123035.14"
"18","B6","26",,"157131.4"
"18","B6","27",,"213460.67"
"18","B6","28",,"292540.44"
"18","B6","29",,"381736.12"
"18","B6","30",,"460683.53"
"18","B6","31",,"518348.75"
"18","B6","32",,"555220.8"
"18","B6","33",,"581084.56"
"18","B6","34",,"602657.4"
"18","B6","35",,"623440.8"
"18","B6","36",,"643360.8"
"18","B6","37",,"662089.94"
"18","B6","38",,"679669.8"
"18","B6","39",,"696655.9"
"18","B6","40",,"711490.8"
"18","B6","41",,"726232.4"
"18","B6","42",,"739363.5"
"18","B6","43",,"751099.7"
"18","B6","44",,"762203.2"
"18","B6","45",,"772310.0"
"18","B6","46",,"781853.9"
"18","B6","47",,"790398.94"
"18","B6","48",,"798313.2"
"18","B6","49",,"806231.25"
"18","B6","50",,"813803.5"
"18","B6","51",,"820963.3"
"18","B6","52",,"826248.1"
"20","B8","1","19583.812","1198211.0"
"20","B8","2","22065.193","1196140.2"
"20","B8","3","21780.066","1202923.8"
"20","B8","4","21614.094","1203028.6"
"20","B8","5","21488.7","1205001.2"
"20","B8","6","21328.709","1208355.6"
"20","B8","7","21693.559","1208571.6"
"20","B8","8","21612.684","1208738.2"
"20","B8","9","21176.572","1211427.9"
"20","B8","10","21465.646","1210917.5"
"20","B8","11","21300.47","1213637.9"
"20","B8","12","21199.97","1214492.8"
"20","B8","13","21410.46","1214495.2"
"20","B8","14","21313.484","1215641.8"
"20","B8","15","21310.963","1216851.6"
"20","B8","16","21404.996","1216325.9"
"20","B8","17","21310.828","1218924.6"
"20","B8","18","21166.553","1220907.8"
"20","B8","19","21421.062","1220180.5"
"20","B8","20","21483.47","1220709.9"
"20","B8","21","21527.69","1221957.2"
"20","B8","22","21396.15","1225813.9"
"20","B8","23","21313.709","1225807.9"
"20","B8","24","21516.068","1225787.5"
"20","B8","25","21466.123","1227866.0"
"20","B8","26","21776.312","1230899.4"
"20","B8","27","21358.389","1236600.4"
"20","B8","28","21198.457","1248124.0"
"20","B8","29","21014.193","1267542.2"
"20","B8","30","20650.324","1303451.9"
"20","B8","31","19502.307","1372370.5"
"20","B8","32","17595.05","1489990.6"
"20","B8","33","15141.102","1660738.1"
"20","B8","34","11937.382","1868552.5"
"20","B8","35","8766.359","2071896.5"
"20","B8","36","6762.562","2230233.2"
"20","B8","37","4861.1157","2333327.0"
"20","B8","38","4513.035","2387963.5"
"20","B8","39","3792.6545","2420919.8"
"20","B8","40","3515.4534","2442258.0"
"20","B8","41","3165.517","2459790.5"
"20","B8","42","2936.2083","2474599.2"
"20","B8","43","2914.834","2486121.8"
"20","B8","44","2640.0757","2497509.8"
"20","B8","45","2695.2483","2505725.5"
"20","B8","46","2388.4246","2520433.0"
"20","B8","47","2173.1245","2528789.2"
"20","B8","48","2013.7996","2535963.5"
"20","B8","49","1786.8129","2549086.0"
"20","B8","50","1855.0316","2552597.2"
"20","B8","51","1632.4946","2560146.8"
"20","B8","52","1697.5527","2563432.8"
"25","C1","1","12916.017","1284686.0"
"25","C1","2","19539.092","1254638.2"
"25","C1","3","20282.123","1262888.2"
"25","C1","4","19978.092","1265537.8"
"25","C1","5","20428.584","1267537.1"
"25","C1","6","20191.008","1267916.5"
"25","C1","7","20076.287","1270132.5"
"25","C1","8","20064.463","1268699.5"
"25","C1","9","20036.182","1270834.5"
"25","C1","10","20151.055","1269540.0"
"25","C1","11","20080.111","1269233.2"
"25","C1","12","19977.107","1270820.8"
"25","C1","13","19827.547","1276112.1"
"25","C1","14","19901.316","1274600.0"
"25","C1","15","20186.564","1275932.5"
"25","C1","16","20118.643","1279127.1"
"25","C1","17","20154.652","1278206.5"
"25","C1","18","20236.93","1278709.0"
"25","C1","19","19938.113","1279355.2"
"25","C1","20","20028.41","1280438.0"
"25","C1","21","20257.371","1278819.2"
"25","C1","22","19937.576","1280997.2"
"25","C1","23","19876.363","1282702.8"
"25","C1","24","19938.611","1282539.4"
"25","C1","25","19502.99","1286255.0"
"25","C1","26","19995.016","1283913.5"
"25","C1","27","20176.252","1284907.1"
"25","C1","28","19688.23","1287022.9"
"25","C1","29","20368.904","1283817.1"
"25","C1","30","19857.115","1285666.2"
"25","C1","31","19867.168","1290258.4"
"25","C1","32","19761.31","1288864.6"
"25","C1","33","19619.11","1292060.8"
"25","C1","34","19552.182","1298061.5"
"25","C1","35","19723.05","1309740.2"
"25","C1","36","19215.404","1331148.4"
"25","C1","37","18581.043","1372138.9"
"25","C1","38","17004.842","1448519.9"
"25","C1","39","14933.693","1565959.8"
"25","C1","40","12390.2295","1708909.2"
"25","C1","41","10457.001","1843388.8"
"25","C1","42","8415.677","1960837.5"
"25","C1","43","7679.677","2021332.0"
"25","C1","44","7143.6646","2059157.5"
"25","C1","45","7469.761","2076657.9"
"25","C1","46","6864.027","2097042.9"
"25","C1","47","6664.643","2109829.0"
"25","C1","48","6272.888","2122403.0"
"25","C1","49","6174.6733","2135359.2"
"25","C1","50","6704.7246","2141894.2"
"25","C1","51","6001.298","2154290.5"
"25","C1","52","6206.477","2153794.0"
"26","C2","1","14224.68","1198442.5"
"26","C2","2","20158.32","1170162.0"
"26","C2","3","20012.348","1171553.9"
"26","C2","4","20228.613","1173858.4"
"26","C2","5","19862.402","1181187.2"
"26","C2","6","20088.566","1183578.6"
"26","C2","7","20202.611","1184773.9"
"26","C2","8","20115.645","1188625.6"
"26","C2","9","20381.38","1188301.5"
"26","C2","10","19720.502","1190694.8"
"26","C2","11","20127.992","1190474.1"
"26","C2","12","20050.436","1193096.5"
"26","C2","13","20207.432","1195243.4"
"26","C2","14","20609.904","1195607.6"
"26","C2","15","20615.96","1197539.0"
"26","C2","16","20626.441","1197024.6"
"26","C2","17","20623.543","1197680.8"
"26","C2","18","20440.246","1197409.8"
"26","C2","19","20716.098","1196303.2"
"26","C2","20","20729.24","1198275.8"
"26","C2","21","21038.658","1199253.9"
"26","C2","22","20755.871","1199538.9"
"26","C2","23","20672.621","1199327.9"
"26","C2","24","20656.377","1200676.4"
"26","C2","25","20969.67","1199677.5"
"26","C2","26","20349.201","1201553.2"
"26","C2","27","20626.926","1200435.0"
"26","C2","28","20668.174","1202224.8"
"26","C2","29","20541.35","1200995.1"
"26","C2","30","20490.11","1204712.2"
"26","C2","31","20565.648","1208965.8"
"26","C2","32","20835.547","1213018.9"
"26","C2","33","21085.785","1220385.2"
"26","C2","34","20043.56","1240388.5"
"26","C2","35","19777.896","1271671.6"
"26","C2","36","18956.05","1334233.5"
"26","C2","37","17227.041","1439247.8"
"26","C2","38","15202.602","1589913.6"
"26","C2","39","12234.034","1764642.4"
"26","C2","40","9940.966","1918007.4"
"26","C2","41","8374.242","2024647.4"
"26","C2","42","7428.016","2082182.2"
"26","C2","43","6951.182","2118886.5"
"26","C2","44","6611.77","2146302.0"
"26","C2","45","6966.1006","2162974.8"
"26","C2","46","6344.2524","2180344.2"
"26","C2","47","5951.518","2196719.0"
"26","C2","48","5611.7334","2209030.0"
"26","C2","49","5391.19","2219414.8"
"26","C2","50","5151.7666","2231331.2"
"26","C2","51","5698.405","2240781.2"
"26","C2","52","5236.371","2255381.2"
"27","C3","1","19431.623","1151317.4"
"27","C3","2","24910.697","1120478.1"
"27","C3","3","24820.654","1127342.6"
"27","C3","4","25106.61","1129487.9"
"27","C3","5","24867.992","1136441.0"
"27","C3","6","25066.297","1140806.5"
"27","C3","7","25066.65","1141108.0"
"27","C3","8","25119.242","1146407.2"
"27","C3","9","24717.52","1148742.8"
"27","C3","10","24805.43","1151581.5"
"27","C3","11","25419.246","1154136.9"
"27","C3","12","25121.014","1157484.0"
"27","C3","13","25498.512","1157814.6"
"27","C3","14","25212.902","1157351.1"
"27","C3","15","25492.08","1160018.4"
"27","C3","16","25408.82","1158683.6"
"27","C3","17","25135.326","1160572.4"
"27","C3","18","25227.244","1159753.6"
"27","C3","19","25173.621","1159132.8"
"27","C3","20","25109.822","1162803.8"
"27","C3","21","25275.955","1162784.4"
"27","C3","22","25263.186","1162522.4"
"27","C3","23","25219.424","1162508.1"
"27","C3","24","25182.418","1162895.1"
"27","C3","25","25426.59","1165250.1"
"27","C3","26","25255.195","1164898.0"
"27","C3","27","25120.63","1166461.5"
"27","C3","28","25396.916","1167322.4"
"27","C3","29","25232.193","1168245.0"
"27","C3","30","25368.098","1167124.9"
"27","C3","31","25165.928","1167233.1"
"27","C3","32","25402.674","1171695.6"
"27","C3","33","25020.28","1175541.0"
"27","C3","34","25118.42","1183135.6"
"27","C3","35","25210.986","1199362.5"
"27","C3","36","25017.766","1227491.0"
"27","C3","37","24264.172","1282835.0"
"27","C3","38","23187.164","1373897.2"
"27","C3","39","21401.373","1504837.8"
"27","C3","40","19457.096","1650534.8"
"27","C3","41","17924.08","1780236.4"
"27","C3","42","16881.21","1869211.0"
"27","C3","43","16388.256","1925808.0"
"27","C3","44","16087.484","1963237.0"
"27","C3","45","15848.757","1988711.9"
"27","C3","46","15669.244","2011121.4"
"27","C3","47","15268.061","2030860.2"
"27","C3","48","15503.692","2045727.0"
"27","C3","49","14845.472","2060143.4"
"27","C3","50","15177.608","2071480.4"
"27","C3","51","15088.136","2081244.2"
"27","C3","52","14968.298","2094632.2"
"28","C4","1",,"86091.195"
"28","C4","2",,"83463.43"
"28","C4","3",,"83143.305"
"28","C4","4",,"83349.88"
"28","C4","5",,"83322.805"
"28","C4","6",,"83423.14"
"28","C4","7",,"83303.984"
"28","C4","8",,"83368.83"
"28","C4","9",,"83384.74"
"28","C4","10",,"83310.445"
"28","C4","11",,"83284.76"
"28","C4","12",,"83482.3"
"28","C4","13",,"83869.4"
"28","C4","14",,"83975.8"
"28","C4","15",,"83979.266"
"28","C4","16",,"83548.33"
"28","C4","17",,"84629.56"
"28","C4","18",,"84405.664"
"28","C4","19",,"85185.08"
"28","C4","20",,"85953.09"
"28","C4","21",,"88282.21"
"28","C4","22",,"92072.01"
"28","C4","23",,"99434.87"
"28","C4","24",,"113623.76"
"28","C4","25",,"139797.77"
"28","C4","26",,"183987.7"
"28","C4","27",,"252098.27"
"28","C4","28",,"335795.12"
"28","C4","29",,"416356.22"
"28","C4","30",,"478386.53"
"28","C4","31",,"520718.38"
"28","C4","32",,"546578.75"
"28","C4","33",,"566050.1"
"28","C4","34",,"582563.8"
"28","C4","35",,"598817.1"
"28","C4","36",,"615138.6"
"28","C4","37",,"630307.1"
"28","C4","38",,"644383.94"
"28","C4","39",,"657863.4"
"28","C4","40",,"670744.4"
"28","C4","41",,"682601.94"
"28","C4","42",,"693986.5"
"28","C4","43",,"704143.8"
"28","C4","44",,"714144.25"
"28","C4","45",,"723569.7"
"28","C4","46",,"731796.3"
"28","C4","47",,"739683.94"
"28","C4","48",,"746877.8"
"28","C4","49",,"753290.3"
"28","C4","50",,"760391.6"
"28","C4","51",,"766920.3"
"28","C4","52",,"771713.3"
"29","C5","1",,"90907.38"
"29","C5","2",,"85630.7"
"29","C5","3",,"85770.055"
"29","C5","4",,"85876.5"
"29","C5","5",,"86309.94"
"29","C5","6",,"86617.336"
"29","C5","7",,"86875.99"
"29","C5","8",,"86879.305"
"29","C5","9",,"87346.08"
"29","C5","10",,"87583.875"
"29","C5","11",,"87434.61"
"29","C5","12",,"87663.86"
"29","C5","13",,"88179.71"
"29","C5","14",,"88277.91"
"29","C5","15",,"88192.11"
"29","C5","16",,"88835.24"
"29","C5","17",,"88940.44"
"29","C5","18",,"89449.23"
"29","C5","19",,"90210.78"
"29","C5","20",,"90555.03"
"29","C5","21",,"92282.2"
"29","C5","22",,"94862.36"
"29","C5","23",,"100485.875"
"29","C5","24",,"110859.49"
"29","C5","25",,"129993.58"
"29","C5","26",,"164234.84"
"29","C5","27",,"221787.5"
"29","C5","28",,"303446.16"
"29","C5","29",,"398098.9"
"29","C5","30",,"484691.25"
"29","C5","31",,"549752.6"
"29","C5","32",,"591793.75"
"29","C5","33",,"618678.9"
"29","C5","34",,"639459.1"
"29","C5","35",,"657831.56"
"29","C5","36",,"675570.56"
"29","C5","37",,"692388.44"
"29","C5","38",,"709069.7"
"29","C5","39",,"723864.5"
"29","C5","40",,"737973.94"
"29","C5","41",,"751505.5"
"29","C5","42",,"763047.44"
"29","C5","43",,"774857.4"
"29","C5","44",,"785006.8"
"29","C5","45",,"795107.75"
"29","C5","46",,"803901.6"
"29","C5","47",,"811324.0"
"29","C5","48",,"819930.0"
"29","C5","49",,"827248.0"
"29","C5","50",,"834078.06"
"29","C5","51",,"839942.25"
"29","C5","52",,"844849.06"
"30","C6","1",,"102803.195"
"30","C6","2",,"92249.98"
"30","C6","3",,"91699.69"
"30","C6","4",,"91398.68"
"30","C6","5",,"91531.06"
"30","C6","6",,"91793.07"
"30","C6","7",,"91577.43"
"30","C6","8",,"91619.445"
"30","C6","9",,"92041.234"
"30","C6","10",,"92182.766"
"30","C6","11",,"91797.45"
"30","C6","12",,"91812.41"
"30","C6","13",,"92416.11"
"30","C6","14",,"92346.42"
"30","C6","15",,"93478.02"
"30","C6","16",,"93606.95"
"30","C6","17",,"94094.625"
"30","C6","18",,"95060.76"
"30","C6","19",,"95707.94"
"30","C6","20",,"96952.14"
"30","C6","21",,"99869.58"
"30","C6","22",,"104731.81"
"30","C6","23",,"114005.02"
"30","C6","24",,"131438.55"
"30","C6","25",,"163282.14"
"30","C6","26",,"215795.33"
"30","C6","27",,"289357.88"
"30","C6","28",,"375372.16"
"30","C6","29",,"454951.66"
"30","C6","30",,"514086.1"
"30","C6","31",,"553346.7"
"30","C6","32",,"578798.8"
"30","C6","33",,"599307.56"
"30","C6","34",,"617093.3"
"30","C6","35",,"635304.3"
"30","C6","36",,"652277.0"
"30","C6","37",,"667735.5"
"30","C6","38",,"682706.5"
"30","C6","39",,"696864.0"
"30","C6","40",,"708836.25"
"30","C6","41",,"720340.1"
"30","C6","42",,"730862.6"
"30","C6","43",,"740557.56"
"30","C6","44",,"749580.44"
"30","C6","45",,"757746.7"
"30","C6","46",,"766027.0"
"30","C6","47",,"772839.9"
"30","C6","48",,"780353.6"
"30","C6","49",,"786831.94"
"30","C6","50",,"793221.56"
"30","C6","51",,"798819.1"
"30","C6","52",,"801545.2"
"32","C8","1",,"71987.88"
"32","C8","2",,"71713.016"
"32","C8","3",,"72389.266"
"32","C8","4",,"72038.44"
"32","C8","5",,"72719.22"
"32","C8","6",,"72772.07"
"32","C8","7",,"72657.54"
"32","C8","8",,"72799.04"
"32","C8","9",,"73066.53"
"32","C8","10",,"73358.76"
"32","C8","11",,"73379.18"
"32","C8","12",,"73490.55"
"32","C8","13",,"74018.66"
"32","C8","14",,"74378.734"
"32","C8","15",,"74507.08"
"32","C8","16",,"74361.45"
"32","C8","17",,"75142.53"
"32","C8","18",,"74721.6"
"32","C8","19",,"75052.5"
"32","C8","20",,"75199.88"
"32","C8","21",,"75302.13"
"32","C8","22",,"75454.31"
"32","C8","23",,"75553.08"
"32","C8","24",,"75768.78"
"32","C8","25",,"75727.125"
"32","C8","26",,"76199.164"
"32","C8","27",,"76018.92"
"32","C8","28",,"76309.36"
"32","C8","29",,"76270.805"
"32","C8","30",,"76272.39"
"32","C8","31",,"76383.625"
"32","C8","32",,"76797.85"
"32","C8","33",,"77319.82"
"32","C8","34",,"77814.59"
"32","C8","35",,"79216.47"
"32","C8","36",,"80850.57"
"32","C8","37",,"84519.336"
"32","C8","38",,"91341.93"
"32","C8","39",,"104396.41"
"32","C8","40",,"127439.17"
"32","C8","41",,"162249.69"
"32","C8","42",,"201442.58"
"32","C8","43",,"230621.56"
"32","C8","44",,"250497.33"
"32","C8","45",,"266442.38"
"32","C8","46",,"282235.66"
"32","C8","47",,"296580.6"
"32","C8","48",,"312557.75"
"32","C8","49",,"327683.22"
"32","C8","50",,"342892.34"
"32","C8","51",,"356336.3"
"32","C8","52",,"367137.66"
"37","D1","1","16446.562","1143812.2"
"37","D1","2","22517.229","1127835.5"
"37","D1","3","22498.637","1130446.9"
"37","D1","4","22260.904","1130737.9"
"37","D1","5","22121.31","1134901.1"
"37","D1","6","21752.256","1135275.9"
"37","D1","7","22405.38","1135988.9"
"37","D1","8","22086.324","1138185.8"
"37","D1","9","22108.07","1138121.0"
"37","D1","10","22059.06","1142179.0"
"37","D1","11","22124.453","1142468.4"
"37","D1","12","22252.707","1143291.8"
"37","D1","13","22288.99","1141907.2"
"37","D1","14","22139.367","1146725.2"
"37","D1","15","23019.56","1147368.5"
"37","D1","16","22231.543","1148906.2"
"37","D1","17","22361.191","1150045.9"
"37","D1","18","22873.605","1149213.1"
"37","D1","19","22498.393","1150084.2"
"37","D1","20","22360.646","1150487.2"
"37","D1","21","22493.383","1152941.4"
"37","D1","22","22857.738","1150417.4"
"37","D1","23","22614.768","1151882.6"
"37","D1","24","22874.406","1150729.2"
"37","D1","25","21924.389","1163723.4"
"37","D1","26","22239.904","1166724.8"
"37","D1","27","22253.318","1165122.1"
"37","D1","28","21648.557","1168662.0"
"37","D1","29","22275.402","1164701.6"
"37","D1","30","22232.643","1166960.6"
"37","D1","31","22593.734","1166818.6"
"37","D1","32","22752.137","1169018.4"
"37","D1","33","22730.93","1172042.4"
"37","D1","34","23347.662","1176409.6"
"37","D1","35","24704.564","1183019.6"
"37","D1","36","26586.3","1202628.6"
"37","D1","37","30057.88","1233367.8"
"37","D1","38","36375.855","1289053.6"
"37","D1","39","43506.684","1383186.1"
"37","D1","40","50969.53","1506931.1"
"37","D1","41","55919.812","1639521.8"
"37","D1","42","59733.78","1747646.1"
"37","D1","43","62491.812","1824213.9"
"37","D1","44","64029.406","1873408.6"
"37","D1","45","64647.39","1903932.9"
"37","D1","46","65492.316","1923018.8"
"37","D1","47","66453.586","1937859.4"
"37","D1","48","66944.27","1953262.9"
"37","D1","49","67369.734","1966738.6"
"37","D1","50","67358.31","1976057.9"
"37","D1","51","68016.64","1986836.0"
"37","D1","52","67987.914","1993667.0"
"38","D2","1","20225.494","1179588.2"
"38","D2","2","25302.873","1154004.4"
"38","D2","3","25415.178","1158472.4"
"38","D2","4","25281.797","1158316.4"
"38","D2","5","25015.713","1160177.5"
"38","D2","6","25127.602","1161553.5"
"38","D2","7","25153.646","1161466.1"
"38","D2","8","25258.463","1162359.5"
"38","D2","9","24895.898","1164485.4"
"38","D2","10","25186.744","1164839.8"
"38","D2","11","25160.568","1166409.8"
"38","D2","12","25120.115","1166008.2"
"38","D2","13","25032.924","1168984.4"
"38","D2","14","25329.025","1169423.6"
"38","D2","15","25354.266","1169996.9"
"38","D2","16","25300.805","1173029.9"
"38","D2","17","25345.043","1172572.9"
"38","D2","18","25448.982","1170233.5"
"38","D2","19","25488.332","1168117.8"
"38","D2","20","25454.77","1170327.5"
"38","D2","21","25455.338","1169414.5"
"38","D2","22","25104.512","1170318.8"
"38","D2","23","25090.26","1172179.9"
"38","D2","24","25132.58","1170638.6"
"38","D2","25","25017.072","1172598.2"
"38","D2","26","25094.281","1172212.1"
"38","D2","27","25432.1","1172102.8"
"38","D2","28","25226.62","1174015.4"
"38","D2","29","25275.408","1172775.6"
"38","D2","30","25512.67","1172367.0"
"38","D2","31","25879.676","1174260.2"
"38","D2","32","27172.746","1175020.1"
"38","D2","33","28668.504","1173409.6"
"38","D2","34","31885.541","1174074.9"
"38","D2","35","37701.668","1173204.9"
"38","D2","36","47346.316","1171012.0"
"38","D2","37","61250.984","1171123.8"
"38","D2","38","77818.81","1173224.5"
"38","D2","39","92629.37","1171122.6"
"38","D2","40","102322.95","1170086.9"
"38","D2","41","107843.67","1170386.6"
"38","D2","42","110512.164","1169463.5"
"38","D2","43","112104.51","1170712.5"
"38","D2","44","112950.67","1169979.9"
"38","D2","45","113398.32","1171517.6"
"38","D2","46","113925.125","1173282.1"
"38","D2","47","114801.2","1172399.4"
"38","D2","48","115085.86","1170895.8"
"38","D2","49","115236.14","1172522.9"
"38","D2","50","115822.75","1170720.2"
"38","D2","51","116289.6","1171555.8"
"38","D2","52","116430.75","1175387.2"
"39","D3","1","23446.123","1036436.25"
"39","D3","2","27433.27","1010585.56"
"39","D3","3","27106.795","1012911.9"
"39","D3","4","26910.645","1019964.4"
"39","D3","5","27189.62","1021601.2"
"39","D3","6","27168.975","1026291.0"
"39","D3","7","27345.854","1029410.4"
"39","D3","8","27496.574","1030785.0"
"39","D3","9","27297.342","1034970.2"
"39","D3","10","27434.248","1036096.3"
"39","D3","11","27319.01","1037474.8"
"39","D3","12","27440.992","1036099.7"
"39","D3","13","27720.168","1038430.94"
"39","D3","14","28005.916","1039666.1"
"39","D3","15","27978.33","1040091.06"
"39","D3","16","28046.559","1040732.06"
"39","D3","17","28043.121","1040815.1"
"39","D3","18","27901.818","1040515.2"
"39","D3","19","28109.03","1038897.75"
"39","D3","20","27937.916","1040707.06"
"39","D3","21","27799.799","1041715.4"
"39","D3","22","28014.92","1042457.94"
"39","D3","23","28000.367","1039500.56"
"39","D3","24","27899.23","1039964.4"
"39","D3","25","27771.002","1041331.8"
"39","D3","26","28032.727","1039925.1"
"39","D3","27","27991.9","1042460.6"
"39","D3","28","28323.748","1041248.1"
"39","D3","29","28413.99","1044283.8"
"39","D3","30","28733.57","1044256.06"
"39","D3","31","29767.184","1044255.75"
"39","D3","32","31039.477","1049594.9"
"39","D3","33","33847.766","1056826.0"
"39","D3","34","38854.406","1070481.4"
"39","D3","35","47372.77","1101070.5"
"39","D3","36","60381.29","1155309.4"
"39","D3","37","76186.516","1247239.4"
"39","D3","38","91030.51","1376463.4"
"39","D3","39","102561.98","1522104.6"
"39","D3","40","110337.6","1655192.4"
"39","D3","41","115698.47","1763701.0"
"39","D3","42","119237.41","1836061.8"
"39","D3","43","121861.64","1881719.0"
"39","D3","44","123622.27","1911142.8"
"39","D3","45","124795.21","1929563.8"
"39","D3","46","125579.4","1943312.5"
"39","D3","47","126472.57","1953218.4"
"39","D3","48","127026.91","1963248.0"
"39","D3","49","127616.33","1970026.8"
"39","D3","50","128036.95","1977478.2"
"39","D3","51","128285.91","1984197.6"
"39","D3","52","128661.43","1985640.9"
"40","D4","1",,"105826.766"
"40","D4","2",,"102815.445"
"40","D4","3",,"103065.45"
"40","D4","4",,"103666.5"
"40","D4","5",,"104466.6"
"40","D4","6",,"104469.41"
"40","D4","7",,"105035.04"
"40","D4","8",,"105175.875"
"40","D4","9",,"105328.23"
"40","D4","10",,"105308.945"
"40","D4","11",,"105546.984"
"40","D4","12",,"104701.48"
"40","D4","13",,"105091.23"
"40","D4","14",,"105378.65"
"40","D4","15",,"105195.89"
"40","D4","16",,"105815.234"
"40","D4","17",,"106322.95"
"40","D4","18",,"107042.57"
"40","D4","19",,"107851.484"
"40","D4","20",,"109042.19"
"40","D4","21",,"111364.734"
"40","D4","22",,"116565.22"
"40","D4","23",,"124807.52"
"40","D4","24",,"141610.17"
"40","D4","25",,"171997.47"
"40","D4","26",,"222988.89"
"40","D4","27",,"299507.44"
"40","D4","28",,"393760.62"
"40","D4","29",,"485166.47"
"40","D4","30",,"559473.56"
"40","D4","31",,"609499.7"
"40","D4","32",,"640068.2"
"40","D4","33",,"661678.06"
"40","D4","34",,"678712.0"
"40","D4","35",,"694871.5"
"40","D4","36",,"710628.2"
"40","D4","37",,"726012.3"
"40","D4","38",,"740013.6"
"40","D4","39",,"753959.9"
"40","D4","40",,"765533.1"
"40","D4","41",,"776747.9"
"40","D4","42",,"788196.06"
"40","D4","43",,"798310.94"
"40","D4","44",,"807458.4"
"40","D4","45",,"815321.7"
"40","D4","46",,"823225.06"
"40","D4","47",,"830340.3"
"40","D4","48",,"837002.3"
"40","D4","49",,"843403.7"
"40","D4","50",,"849732.0"
"40","D4","51",,"855614.75"
"40","D4","52",,"859270.75"
"41","D5","1",,"75193.266"
"41","D5","2",,"72118.58"
"41","D5","3",,"72226.82"
"41","D5","4",,"72407.99"
"41","D5","5",,"72570.68"
"41","D5","6",,"72930.0"
"41","D5","7",,"73107.13"
"41","D5","8",,"73240.586"
"41","D5","9",,"73604.016"
"41","D5","10",,"73654.8"
"41","D5","11",,"73681.375"
"41","D5","12",,"74086.74"
"41","D5","13",,"73810.72"
"41","D5","14",,"74199.734"
"41","D5","15",,"74192.0"
"41","D5","16",,"74558.58"
"41","D5","17",,"74819.44"
"41","D5","18",,"74977.08"
"41","D5","19",,"75726.71"
"41","D5","20",,"77046.875"
"41","D5","21",,"79586.76"
"41","D5","22",,"84279.84"
"41","D5","23",,"93573.47"
"41","D5","24",,"110838.88"
"41","D5","25",,"141317.64"
"41","D5","26",,"193336.47"
"41","D5","27",,"269552.0"
"41","D5","28",,"360788.47"
"41","D5","29",,"448827.72"
"41","D5","30",,"518174.3"
"41","D5","31",,"563797.3"
"41","D5","32",,"593945.06"
"41","D5","33",,"616007.94"
"41","D5","34",,"634046.44"
"41","D5","35",,"652112.7"
"41","D5","36",,"669239.94"
"41","D5","37",,"685491.06"
"41","D5","38",,"700273.8"
"41","D5","39",,"714233.4"
